Date,Star,Condition,Rating
8/19/2003 8:56:07 AM,2 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Ultracet for FMS To me this medication did more harm than good, made me very nauseas, gave me really BAD vivid dreams. Turned me into a zombie after awhile."
8/19/2003 8:49:53 AM,4.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,Tramadol The only side effect is constipation.
8/18/2003 8:10:26 PM,2 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Ultracet Used it for months for fibromyalgia. It worked minimally for my pain when I first started taking it, and towards the end it didn't work at all. Plus, I couldn't take it at night because it kept me awake."
8/6/2003 6:13:18 PM,3.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Ultracet The only drug I've used that I can consistently count on to reduce body pain. Doesn't do a whole lot for my headaches, does cause dry mouth and can be overstimulating, but for me, the side effects are worth the pain reduction."
8/5/2003 6:10:01 PM,4 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,acetaminophen Helps with headaches
7/29/2003 6:46:37 PM,4.5 Stars,Rated  for Migraine Report ,"ultracet works for me!! This is great because it does not agrivate stomach problems and it does not leave me feeing ""drugged"" but the pain is gone. I only experienced a groggy feeling the first coupld of days and nausea when I didn't eat food with it. Those problems are long gone."
7/2/2003 2:04:35 AM,4 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"dataylteach Ultracet has helped with pain management of fibromyalgia for moderate pain but doesn't touch the pain when having severe muscles spasms continually. Fortunately it is only every 3-4 months that I get a ""severe"" episode lasting up to 2 weeks."
7/1/2003 11:51:50 PM,3.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Ultracet My MD had prescribed Ultracet for me two or three years ago, and I used to take half a pill before going to work and the other half at my lunch break. It helped, but by the time I left work, I was in agony (I am no longer at this job). My massage therapist told me to take one Ultracet whenever the pain sets in because of the weird weather we've been experiencing. I don't take the recommended dosage of two pills every 4-6 hours; that would render me unconscious! She told me that some of her other fibro clients were doing the same thing with good results. When I am out of Ultracet, I don't know if I will get any more refills. My COBRA ends at the end of January 2004, and I will no longer be able to afford it. It helps by taking the edge off the pain, but not all the time. I take it only when I can't handle the hurting, and it's not on any regular basis. As far as being cost effective, I'm not so sure that it is."
7/1/2003 5:13:58 PM,2.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Ultracet for Fibro I have been diagnosed with fibro since Feb 2002. I have tried several different pain remedies, mainly anti-inflammatories. I suggested Ultracet and the doctor agreed. I was on it for a few months and noticed nothing for the pain at all.I started out taking 1 every 4-6 hours and increased it to two every 4 hours. Never even phased my pain."
7/1/2003 12:17:36 PM,4.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Helps Tremendously I have used Ultracet for six months for Fibromyalgia pain and have found nothing better. It has drastically decreased my pain so that I am better able to move and sleep with little or no pain. Additionally, it has allowed my to begin a moderate exercise program that has also helped to decrease my pain. I am grateful to both God and my doctor for this drug as it has helped to restore my quality of life and I am able to work because of it."
6/23/2003 10:16:04 PM,1.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,Fibromyalgia Provided me no pain relief
6/6/2003 9:17:19 AM,4.5 Stars,Rated  for Osteoarthritis Report ,"It works for me! I have been taking Ultracet for over two years for osteoarthritis. It's the only med that has worked for me. Obviously, some meds don't work for everyone. Things that work for others don't work for me but I'm not trashing them. I've had no significant side effects with this med even after increasing my dosage to two every 6 hours."
5/8/2003 8:45:29 PM,5 Stars,Rated  for Osteoarthritis Report ,"very pleased!! I have read the reviews by other patients and feel that perhaps they have not given this drug a fair shake. After one year on Ultracet, I find it really does make a significant difference in my osteoarthritis pain. True, it is slow in starting, (about an hour) but once in my system, it allows me to return to all my normal activities without the horrible pain I have suffered for years. My knees, hips, fingers, neck and ankles all show significant improvement. No pain medication is a CURE for arthritis, so you can't expect miracles. But with ultracet, I can once again feel there is a reason to get up each day."
4/9/2003 7:16:33 AM,2 Stars,Rated  for Osteoarthritis Report ,"Ultracet Yes, this drug helps, but the side effects are horrible. Confusion, could not even balance a check book. Darvocet is weaker, but has mild side effects, which I have changed back to."
3/28/2003 1:54:46 PM,2.5 Stars,Rated  for Osteoarthritis Report ,Ultracet Had moderate allergic reaction and had to discontinue use.
3/18/2003 8:24:22 AM,3 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Ultracet I took Ultracet for a little over one year. At first it helped somewhat with the pain. But the longer I took it, it seemed, the less effect it had."
2/18/2003 4:00:19 AM,4.5 Stars,Rated  for Osteoarthritis Report ,"Best Yet for Pain Relief I've been using Ultracet for almost 5 months now, I take 2 x 3/day. I've had horrible allergic reactions to most NSAID's, especially to Bextra. And Percocet is losing its effectiveness. I've tried Ultram alone and it never worked very well for me. Ultracet has been miraculous for me, its highly effective in pain relief, not addictive, doesn't make me bleed or break out in hives."
2/18/2003 4:00:19 AM,4.5 Stars,Rated  for Spinal stenosis Report ,"Best Yet for Pain Relief I've been using Ultracet for almost 5 months now, I take 2 x 3/day. I've had horrible allergic reactions to most NSAID's, especially to Bextra. And Percocet is losing its effectiveness. I've tried Ultram alone and it never worked very well for me. Ultracet has been miraculous for me, its highly effective in pain relief, not addictive, doesn't make me bleed or break out in hives."
2/18/2003 4:00:19 AM,4.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Best Yet for Pain Relief I've been using Ultracet for almost 5 months now, I take 2 x 3/day. I've had horrible allergic reactions to most NSAID's, especially to Bextra. And Percocet is losing its effectiveness. I've tried Ultram alone and it never worked very well for me. Ultracet has been miraculous for me, its highly effective in pain relief, not addictive, doesn't make me bleed or break out in hives."
2/14/2003 11:57:13 PM,3.5 Stars,Rated  for Osteoarthritis Report ,Ultracet Finally some sort of decent medicine to treat immediate pain. Hopefully this will be around for a while before the Govt. bans it.
2/14/2003 3:24:46 AM,4 Stars,Rated  for Osteoarthritis Report ,"ultracet Very effective for those of us who cannot take anti-inflammatories for arthritis. Also, it does not make me feel drowsy."
2/13/2003 6:37:17 PM,1.5 Stars,Rated  for Back pain- chronic Report ,"pain i have severe back pains, i just started using ultracet about 2 hours ago, and has not really relieved any pain. I find that stronger medicines like oxycodine (20mg) help my pain almost completly. Ultracet's make my vision a little weird. But i think i need something stronger i still have pain."
1/24/2003 11:43:12 AM,4 Stars,Rated  for Migraine Report ,"Finally Some Relief!!! I developed a severe headache that lasted over 1 week and after trying several medications (none worked), my doctor prescribed Ultracet. For the first time I finally have relief from these terrible headaches. Only side effect I am dealing with is nervousness, which unfortunately doesn't allow me to sleep much at night. Its something I have to take during the daytime and not the night time. Otherwise, I'd recommend Ultracet over Imitrex and Zomig anyday. The others I had MANY side effects. I prefer relief, not other problems on top of a headache."
1/23/2003 7:13:10 AM,2 Stars,Rated  for Degenerative disc disease Report ,"Ultracet = A BIG JOKE I am a 34yr old with Osteo of knee after numerous total knee reconstructions leaving me with Degenerative Joint Disease and a Valgus Deformity. I've tried everything from Vicodin, pain patches, tens unit, steroid shots, Sinvesc Injections, anti inflammatories and NOW ULTRACET......Let me tell you.....Ultracet has to be the biggest joke ever created!!! DO NOT count on Ultracet for immediate relief...In fact, DO NOT count on Ultracet for ANY relief. If I didn't know any better, I'd say that these are sugar pills in a prescription bottle!!"
1/23/2003 7:13:10 AM,2 Stars,Rated  for Osteoarthritis Report ,"Ultracet = A BIG JOKE I am a 34yr old with Osteo of knee after numerous total knee reconstructions leaving me with Degenerative Joint Disease and a Valgus Deformity. I've tried everything from Vicodin, pain patches, tens unit, steroid shots, Sinvesc Injections, anti inflammatories and NOW ULTRACET......Let me tell you.....Ultracet has to be the biggest joke ever created!!! DO NOT count on Ultracet for immediate relief...In fact, DO NOT count on Ultracet for ANY relief. If I didn't know any better, I'd say that these are sugar pills in a prescription bottle!!"
1/5/2003 3:41:01 PM,1 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Ultracet My Dr prescribed ultracet and it was the latest to add to a long list of things that I can't tolerate. It gave me headaches and intense stomach and gastrointestinal pain, as well as nearly unbearable gas pains. It increased my heartrate to greater than 12o bpm until it wore off, and the side effects were intensified 6 hours later when I took my bedtime xanax and darvocet, which the dr and pharmacist said there would be no problem taking that far apart. Besides the additional disturbed sleep, the cost of the drug is a little over $1 a pill. I would not reccommend this drug to anyone because of my own personal experience, however there are people that I am sure that it helps, however I was NOT one of them. You also have to be careful taking this medication if you are on other antidepressants. READ the labels, search the web. I got more info after the fact from the web site than from the MD and pharmacist."
12/22/2002 4:10:18 AM,3 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,Ultracet I have just started taking ultracet for fibromyalgia. I was told to only take one twice a day. It lasts only for 4 hours. But I think it isn't much more effective than the tylenol that I can take 4 times a day.
12/17/2002 3:48:21 AM,3.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Always research prescription interactions. In the beginning of this year (2002) my doctor prescribed Ultracet for my carpal tunnel and the pain caused by my Fibromyalgia. It was wonderful and it gave me energy that I needed to work. But it was very expensive about $1 a pill. I started feeling well and the carpal tunnel wasn't flaring so I stopped taking it for about six months, I still have my Ibuprophen. In June, I started taking Effexor XR for the FMS and it helped with the pain but the weakness never went away. Because I work in retail we are extremely busy and it started taking a toll on my body. I got a new RX of Ultracet and Soma. I did not research the interaction between Effexor and the other two drugs and I paid for it. The first night I took 1 ultracet during the day and I was fine. I took 1 Soma that night to relax my muscles and help me get a good nights sleep. I started to itch that night. I didn't think anything of it and took two Ultracet the next day before work. I was covered in Hives from head to toe. I thought maybe I took too much Ultracet so I still took a Soma that night. The hives went away but the swelling began. The next morning, I only took one Ultracet and by the time I got to work the hives were back but not as bad. In addition to hives I was swollen from head to toe. I felt like my head was in a vice. I stopped taking both then. I didn't read the info that comes with the medication initially because I took it before. It said in big bold letters, ""Call doctor immediatley if you have hives or swelling of the face."" This applied to both medications. I did some research online and apparently Effexor and Ultracet together can cause seizures, hives, and swelling. So, make sure you know all interactions between medications before you take them or you can pay for it."
12/12/2002 6:18:13 AM,3.5 Stars,Rated  for Degenerative disc disease Report ,"ultracet I was taking Loratab and vicodin for lumbar degenerated disk pain, but was cut off and sent to physical therapy, thats not working either. My doctor gave me ultracet and i am still confused if it a narcotic or not, since it is synthsized sp? from opium, and some sites say it is. My doctor said take one every 8 hours for pain, yeah right! So i took one and i was still hurting so an hour later i took another, that seem to make all the difference. This drug seems to work and generally last longer than the regular narcotics that are on the low level. The only thing i don't like, is i seem to get a headache when it wears off. i don't like the price either, its too expensive! I feel kinda in a daze from it also but i wouldn't say it was the worst thing i have taken, its better than and works better for me than Motrin 800."
11/21/2002 9:46:29 PM,1.5 Stars,Rated  for Herniated discs Report ,"Bad Side Effects Taken for mutiple level lumbar disk injury. Side effects were anxiety & nausea. Pain relief was minimal. After working up to 8/day started noticing severe lack of appetite with weight loss. Beware, this medicine is non-narcotic but it is addictive."
11/20/2002 11:02:09 PM,1.5 Stars,Rated  for Osteoarthritis Report ,Ultracet review Does not seem to work. Might as well take a sugar pill.
11/14/2002 8:55:52 AM,0 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,ultracet I have not found any relief in taking ultracet. I was on vicodin HP and now the doc has switched to this because he no longer RX's narcotics. That was the only thing helping my backpain and fibromyalgia in shoulders and neck.Now I can't hold a job.
11/12/2002 11:37:45 PM,2 Stars,Rated  for Osteoarthritis Report ,ineffective Taking some M&M's works better. At least they taste good.
11/1/2002 7:35:27 PM,2.5 Stars,Rated  for Osteoarthritis Report ,Ultracet I have been taking for 2 months now. 2 tabs every 4-6 hours and I do not think it is any more effective than regular tylenol. My prescribing Doc saids this is a non-narcotic but now my family doc says it is and that it is habit forming. I do not feel this med is narcotic.
10/26/2002 6:10:07 PM,2.5 Stars,Rated  for Rheumatoid Arthritis Report ,"Pain It is fair for treating acute pain. I started with 1 pill every 6 hours and worked up to 2 / 6 hrs. I got off for about a week due to another unrelated illness. I started back with 2 / 6 hrs and experienced extreme sweating, anxiety, light-headedness, some confusion, extreme dry mouth. Have since switched to tylenol w/codeine"
10/13/2002 11:15:36 PM,3.5 Stars,Rated  for Osteoarthritis Report ,Ultracet I was previously addicted to codeine so after a year of taking nothing I started the Ultracet. It works great if I take 4-6 pills at one time then 4 Tylenol and 4 Ibuprofen later in the day. Ultracet does take about 2-3 hours to have full effect and stop my back and leg pains and lasts 8-10 hours.
10/11/2002 11:34:58 PM,3.5 Stars,Rated  for Osteoarthritis Report ,Ultracet I am 41 years old and have had OA in both knees since I was 13. At the age of 39 after a car accident I was diagnosed with Fibromyalgia. My doctor put me on Ultracet about 5 months ago.
10/8/2002 4:22:40 PM,1.5 Stars,Rated  for Osteoarthritis Report ,"ultracet; arthritis I found this medicine a poor choice. I have found that Ultram 50mg, 2 q4 with 2 500mg tylenol to be significantly better, and less expensive"
10/7/2002 8:01:24 PM,4.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Ultracet I have been on pain medication for the past year. I was on Ultram, but was switched to Ultracet when it became not so effective. The Ultracet works 9 times out of 10 for me. If I'm having a really bad day, it may take three hours to feel the effects of it, but at least it finally works. Normally, I can tell a difference within 30 minutes. I really enjoy the ultracet. I've been on it for about 4 months now. The only time I really have problems with effectiveness is when my hormone levels are high in my body."
10/6/2002 2:45:52 PM,3.5 Stars,Rated  for Osteoarthritis Report ,"Ultracet & Osteoarthritis My Doctor prescribed Ultracet as an alternative to NSAIDs. The typical NSAID was counter productive, over time, as they upset my stomach and required Prilosec as an additional treatment. While Ultracet is effective for my arthritis, it does not carry over as well as many NSAIDs did for me. It helps with pain for arthritis in my knees and shoulder, as prescribed, and it works as long as I take this. Ultracet does not help me in the long term, as it does not alleviate much of the swelling that occurs in my knees or shoulder. I'd much prefer Relafen (without its side effects) or Ibuprofen along with hydrocodone. Again, I would require Prilosec or alternative, and hydrocodone does lead to long-term use- for me at least. Ultracet is as effective for me as a duragesic patch and delivers pain relief much sooner. The patch is very expensive though and remains cost prohibitive in the long-term. I am now taking Ultram at 100mg. doses, 3 x D. I have yet to find the perfect medication for my specific requirements, though exercise and physical therapy have worked very well along with Ultram."
9/22/2002 3:41:34 AM,2.5 Stars,Rated  for Osteoarthritis of the spine (Facet joint degeneration) Report ,"Ultracet Have taken for several months. Am having difficulty going off of it. Took 8 a day, have gotten it down to 2, but everytime I decrease, I get nausiated, sweats, dizzy etc. It worked when I first started taking it, but no significant relief over long term use. Stopping use of it is awful."
9/22/2002 3:41:34 AM,2.5 Stars,Rated  for Degenerative disc disease Report ,"Ultracet Have taken for several months. Am having difficulty going off of it. Took 8 a day, have gotten it down to 2, but everytime I decrease, I get nausiated, sweats, dizzy etc. It worked when I first started taking it, but no significant relief over long term use. Stopping use of it is awful."
9/19/2002 12:42:36 AM,3.5 Stars,Rated  for Lupus Report ,"Ultracet for Lupus I have been taking Ultracet for just over a week. Went to the ER for extreme joint pain and was given Vicodin. Saw a rehumotoid specialist, who suspects Lupus (pending test results). He prescribed Ultracet. The Ultracet is working, with side effects that include thirst, some dizziness, and caffiene-like jitters. The Ultracet is taken 4-6 hours as needed, in conjunction with Mobic taken each morning. I am pleased with the results. I am able to function better. Joint pain and swelling has been greatly reduced."
9/6/2002 12:57:43 PM,4.5 Stars,Rated  for Osteoarthritis Report ,"neck pain Ultracet has worked pretty well for me, but it is pretty expensive. I haven't had many side effects from it, just drowsiness."
9/4/2002 5:21:04 AM,0.5 Stars,Rated  for Osteoarthritis Report ,really upset I took my first Ultraset about two hours ago and could climb the walls. My pain is no better. Any hope of sleep tonight seems fruitless. Was relaxed and happy when I took the medication. This drug is obviously not for everyone and I have a busy day tomorrow. I wish my doctor had looked more closely at my history and possible drug interactions before insisting I take this. I am to take one half tablet every 12 hours. Thank goodness he didn't give me a normal dose. There is no telling what I'd be doing now. Definitely do not intend to take another.
8/24/2002 11:53:59 PM,0 Stars,Rated  for Osteoarthritis Report ,"No more for me I have severe pain in my knee..swelling down to my foot...ultracet did absolutely nothing for me. I have taken it for 24 hrs as prescribed. 1-2 tablets every 4 hours...I felt absolutely no relief..just a general ""dopiness"".. I do not like this product. I spent over 50 bucks for this...and I can't afford to throw money away like this. I'm going to tell my doctor...this product stinks."
8/5/2002 2:26:38 PM,1 Stars,Rated  for Osteoarthritis Report ,Ultracet doesn't compare to percocet This was given to me instead of the normal percocet that I take. It was like a sugar pill to me and made me sweat profusely. I also got very nausiated and when it wore off I got a terrible headache. It is also very expensive. I am not impressed with it at all.
8/2/2002 2:00:29 AM,4 Stars,Rated  for Migraine Report ,"Vicodin with a kick I was just prescribed this drug while I am experiencing severe headaches. I am currently awaiting test results for Lupus. I found the drug to be effective, however I did have some nausea as well as itching (mainly on torso) while taking it. The dosage that I am on is only 1-2 every 12 hours for pain as needed. So far I've only had to take one. It took my headache away, although it took away my personality as well as alertness too."
7/25/2002 3:10:45 PM,4.5 Stars,Rated  for Osteoarthritis Report ,"Ultracet Effective pain management, but you build up a tolerance to it quickly. Have cut back my dosage and I am having nausea and headaches everyday. Hopefully this will subside after four of five days, it's been only three so far. Tended to give me headaches at two per dose, so I took 1.5 at 3 times daily."
7/7/2002 8:04:24 PM,2.5 Stars,Rated  for Osteoarthritis Report ,Is OK Ultracet is pretty good for mild pain.
7/6/2002 6:28:41 AM,4.5 Stars,Rated  for Migraine Report ,"Ultracet I am relatively new to this medication. However, recently I have had a bout of daily migraines which have lasted for over a month. In addition to the preventative medications I take, Ultracet has been very helpful."
7/5/2002 9:00:06 PM,2.5 Stars,Rated  for Herniated discs Report ,"So So for back I've been taking Ultracet for approx 3 months on an ""as needed"" basis for my chronic lower back pain and can honestly say that Execedrin and/or 600 mg of Ibuprofen seem to work better. At times I also seem to have ""dizzy/nausea"" spells after taking 2 of these so I lower it to 1 but then there's zero relief; so I'm between a rock and a hard place. That's my opinion."
6/29/2002 2:25:17 PM,3 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Ultracet side effects Both Ultram and Ultracet have helped my fibromyalgia pain so much that I continue trying to tolerate the side effects, worst of which is nausea/vomiting. After finally tolerating a miniscule dose of 25mg Ultram 3x/day (I am underweight so often take reduced doses of meds) I'm trying 1 Ultracet 3x/day (every 6 hrs), and having to take it with an antihistamine because of itching. But this very small increase in Tramadol brought on nausea/vomiting again. Doc advised taking only 2 Ultracet/day. I'm wondering if it's worth it to keep trying this drug...but I'm afraid to stop taking it because of terrible withdrawal stuff (bad intestinal cramps, explosive diarrhea, even worse nausea). I'm feeling like this is a Catch 22. Does anyone else relate to this, or can anyone offer advice?"
6/21/2002 10:30:28 PM,5 Stars,Rated  for Osteoarthritis Report ,Ultracet - Effective Pain Relief My dosage is 1 every 6 hours as needed for pain. It's a wonderful product for helping ease the pain. Very effective.
6/18/2002 3:14:11 PM,1.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Not useful to me I have been on it for one week. The first few days were great, but now it doesn't work like it did. On top of it, my medical insurance does not cover this. So I am looking for a med that is covered."
6/1/2002 5:01:24 AM,2 Stars,Rated  for Osteoarthritis Report ,Ultracet I took two pills and up to 4 hours later I had felt as if I had taken nothing. It did not work on my pain in the least. I am not impressed at all with this drug.
5/31/2002 6:16:15 PM,2 Stars,Rated  for Osteoarthritis Report ,"back pain I only use natural herbs so when I first took one tablet it made me sleepy and slow to function. I decreased my dosage to a half 3-4 times a day. I also noticed an increase in urination and thirst. 1st week was fairly effective, 2nd week notice nerves were edgy, 3rd week and on, extremely tired and still in a lot of pain. The ultracet does seem to take the edge of pain down enough to allow me to do some work a few hours aday."
5/29/2002 3:03:46 AM,4 Stars,Rated  for Back pain- chronic Report ,Ultracet Taking for chronic back pain. It is somewhat effective.
10/21/2001 4:00:00 AM,4 Stars,Rated  for Headache - Cluster Report ,"very effective in HIGH dosage Sleepy for a long time after taking DO NOT TRY to Drive or operate machine while taking this medicine. Takes a VERY LONG time to wear off, sometimes as long as 24 hrs."
