Date,Star,Condition,Rating
4/18/2008 4:24:05 AM,5 Stars,Rated  for Migraine Report ,"I have had migraines for 30 years and before Imitrex, they used to give me shots of Demoral, which only caused rebound headaches-it never got rid of the. I used get them so bad (3 days), I would sleep on the floor in the bathroom I was so sick. They robbed me of so many things and my quality of life was terrible. Imitrex has been a Godsend to me!! The injections work the best. I honestly don't know what I would do without it. It has totally changed my life. THANK YOU!!"
12/3/2007 5:26:23 AM,2.5 Stars,Rated  for Migraine Report ,This drug helped me at first & I used it for all of my migraines. I started with the tablets & then tried the injectable form. If I took the medication at the onset of my vision problems it would stop the headache from occurring. It would take awhile for my vision to return to normal but I would not get the pain. But if I was to late in taking the medicine then the pain would start and I was in for the long haul. I have had 2 reactions to this drug that resulted to being hospitalized. The first time was after taking the second dosage with my doctors approval. We think Claritin-D taken many hours earlier may have interacted with it. That was a an emergency visit only. The second time was a 9 day hospitalization due to the reaction I had between Imitrex and antidepressants. I had seen my doctor the day I took the Imitrex and was given the OK to take the drug while on the other medications. So be very careful.
9/11/2007 1:56:28 PM,5 Stars,Rated  for Migraine Report ,It was very good for me. At first it made me a lilttle whizzy but it work really well after that. I would recommend it very HIGHLY.
3/7/2007 11:01:10 PM,4 Stars,Rated  for Migraine Report ,"A True Blessing After 13 years Imitrex continues to stop my migraines before they can even begin. Before that, migraines with the horrible nausea were nearly disabling in my life. I've rarely had to take a second dose for the same headache. When I have needed to it was because I waited until the pain set in. I've learned not to do that. There has been no lessening of effect in all these years. Side effects are minimal. If there is such a thing as a 'miracle drug', Imitrex is my miracle and I'm grateful."
2/8/2007 2:51:15 PM,5 Stars,Rated  for Headache - Cluster Report ,Imitrex works long term I have suffered from migraines for many years. I take a daily 100mg or nuropin and only get a migraine every three months typically. Imitrex unlike other medications I've tried has worked for years and still delivers relief. This is a rare find for me...because I've tried most other meds and eventually they stop working.
2/8/2007 2:51:14 PM,5 Stars,Rated  for Migraine Report ,Imitrex works long term I have suffered from migraines for many years. I take a daily 100mg or nuropin and only get a migraine every three months typically. Imitrex unlike other medications I've tried has worked for years and still delivers relief. This is a rare find for me...because I've tried most other meds and eventually they stop working.
2/8/2007 2:00:18 PM,2.5 Stars,Rated  for Headache - Cluster Report ,imitrex too many side effects way too many side effects for me. It just added more problems.
2/8/2007 1:59:41 PM,2.5 Stars,Rated  for Migraine Report ,imitrex too many side effects way too many side effects for me. It just added more problems.
1/19/2007 1:05:37 AM,5 Stars,Rated  for Headache - Cluster Report ,"Migraines I don't like the packaging, and the injections work quicker. But . . after years of trying to find a medication that actually took my migraine away, I can live with the tablets being difficult to remove from the container. I've suffered from migraines since 1972 and still do. If I take one tablet and the migraine comes back then I take another. I rarely have to take 3. I normally get a migraine a few times a week; sometimes more frequently. The injections gave me tightness in my throat, and chest discomfort. It eventually went away, but when the tablets became available, I requested them and even though they take longer to work, I'd rather not use the injections."
1/19/2007 1:04:59 AM,5 Stars,Rated  for Migraine Report ,"Migraines I don't like the packaging, and the injections work quicker. But . . after years of trying to find a medication that actually took my migraine away, I can live with the tablets being difficult to remove from the container. I've suffered from migraines since 1972 and still do. If I take one tablet and the migraine comes back then I take another. I rarely have to take 3. I normally get a migraine a few times a week; sometimes more frequently. The injections gave me tightness in my throat, and chest discomfort. It eventually went away, but when the tablets became available, I requested them and even though they take longer to work, I'd rather not use the injections."
1/8/2007 4:52:36 PM,4 Stars,Rated  for Headache - Cluster Report ,"Stops my cluster headache for the moment When the clusters first hit me, this is the med I take to knock out the pain. Then I can get it touch with the doctor's office to get refills on Carbamazepine and Prednisone to hold off the pain for the following weeks through the cluster episode. Works for me."
1/4/2007 9:28:36 PM,4.5 Stars,Rated  for Migraine Report ,"Imitrex Great med if you take it right when you catch the migraine coming on. It bothers my tummy, but it is well worth the upset for the relief I get for my head. The cost is ridiculous."
12/8/2006 10:21:44 PM,3.5 Stars,Rated  for Headache - Cluster Report ,"Imitrex injectable is my most effective treatment Every time I have a cluster headache, Imitrex injectable always helps and usually abates it completely. I always do get side-effects (flushing, feeling of fullness in my face, etc.) from my blood pressure rising from it, but that's very minor to me compared to stopping my cluster attack. I just now did a treatment on myself (6mg) and it worked in about 10-15 minutes. Within 1/2 hr I was back almost to normal again. This is typical for my experiences with injectable Imitrex."
12/8/2006 3:59:52 PM,3.5 Stars,Rated  for Migraine Report ,Imitrex for migraine relief after starting on topa The oral tablet is not as effective as it was say maybe 7 or 8 years ago. Even then I may have been taking 50mgs. Back then too if 50mgs wasn't holding down the pain I would take another 50mg and that would help. Now I need to use the injection for relief.
12/8/2006 2:03:40 PM,4 Stars,Rated  for Migraine Report ,saved my life almost always worked within 10-30 minutes. Have used on & off for the last 6 years.
12/8/2006 2:03:04 PM,4 Stars,Rated  for Headache - Cluster Report ,saved my life almost always worked within 10-30 minutes. Have used on & off for the last 6 years.
11/14/2006 2:33:21 PM,4 Stars,Rated  for Migraine Report ,"Better than the ER Makes me tried, but can be productive if need be. Some months are worse than others. Doctor are worried that I am using it too much. I take about 20 pills a month on average. Better than going to the ER all the time and better than getting all doped up on the narcotics."
11/6/2006 5:32:08 PM,1 Stars,Rated  for Migraine Report ,"Side effects overwhelmed any reduction in migraine Injection very painful and had frightening side effects related to heart palpitions and dizziness. Not sure it helped the migraine, it certainly did not abort it."
10/30/2006 5:44:21 PM,4 Stars,Rated  for Migraine Report ,"Imitrex works I get cluster/migraine headaches on my right temple all the time and I always try an OTC drug first (Advil, Tylenol, or Aspirin). Nothing works though. My doctor prescribed me Imitrex about a year ago. I like it because it always takes my headaches away but I always getting a flushing sensation as well. It used to be really uncomfortable but now I am used to it. My pharmacist said that I can cut the pill in half - so I only take a half of the 100mg tablet. I don't need the whole thing because it's strong, so the half works very well. I see it as, I would rather get flushed then be in pain. I have also tried Midrin which worked as well. It doesn't flush me but it made me sleepy so I can not take it during the day at work, etc. So my vote is for Imitrex."
10/30/2006 5:44:13 PM,4 Stars,Rated  for Headache - Cluster Report ,"Imitrex works I get cluster/migraine headaches on my right temple all the time and I always try an OTC drug first (Advil, Tylenol, or Aspirin). Nothing works though. My doctor prescribed me Imitrex about a year ago. I like it because it always takes my headaches away but I always getting a flushing sensation as well. It used to be really uncomfortable but now I am used to it. My pharmacist said that I can cut the pill in half - so I only take a half of the 100mg tablet. I don't need the whole thing because it's strong, so the half works very well. I see it as, I would rather get flushed then be in pain. I have also tried Midrin which worked as well. It doesn't flush me but it made me sleepy so I can not take it during the day at work, etc. So my vote is for Imitrex."
10/17/2006 4:14:34 PM,2 Stars,Rated  for Headache - Cluster Report ,too expensive if the first tablet did not work needed to take more and it cost too much then it was $12.00 per tablet and I had the headaches for weeks on end and several times a day
10/7/2006 4:19:26 AM,3.5 Stars,Rated  for Migraine Report ,"Rescue drug I preserve the shots for severe intractable migraines because the side effects are worse. My legs feel very heavy, my chest and throat feel very constricted & I feel very weak. The pills have fewer side effects. When I entered the perimenopause & menopause time of life, I was having so many severe migraines and took so many Imitrex, etc. that they stopped working as well after a few months. I now try to take the triptans including Imitrex as little as possible for that reason and because of potential for dangerous side effects listed now that I am getting older. This is difficult when I can't seem to find an acceptable preventive that works without intolerable side effects. I also absolutely HAVE to work 40 hours a week so I can't be too loopy on pain meds either which my neurologist finally gave me because I was suffering so much. He said it was standard practice to ask someone if they were suicidal before prescribing them a bunch of pain meds. I told him I didn't want to kill myself but that sometimes I felt like cutting my head off when I had a migraine to stop the pain. Know what I mean?"
9/29/2006 7:44:53 PM,4 Stars,Rated  for Headache - Cluster Report ,Imitrex now...but later? I am on Imitrex for head-aches. It took me a long time to actually find something that worked. I am still using it today (2006). I believe I have cluster-headaches from what I have read. My head-aches have been a constant thing. I get them about every day. There are no side-effects that I know of. In the beginning it worked really well for me but I think that my head-aches have not been fully addressed by doctors. They really interrupt my day. I've had other health problems to deal with though and that's probably why I haven't gotten real relief from the Imitrex. It does take care of the pain you have at the moment but it doesn't prevent them from happening in the first place. I haven't come across a drug that can do this yet. I'm hoping to try something else in the near future that would help. If anyone reading this knows of something that would take these headaches away I would really appreciate it.
9/26/2006 2:51:12 PM,3.5 Stars,Rated  for Migraine Report ,"good and bad About the same time I received my first prescription (April 2004) I figured out how to manage my migraines. Sometimes I fall a little short on my management and need an abortive therapy. I went through 3 cards of 100mg (1 pill left). It takes about 30-45 minutes to start working and about 15 minutes to completely take the pain away. The residual fog varies depending on how bad the pain was. Sometimes it completely takes away the migraine and sometimes it only lasts for about18 hours. I traditionally have 3-day migraines and have never had to take more than 4 Imitrex, and only did that once or twice. I recently started taking 50Mg and it takes an hour to hour and a half to start working. The one migraine I have had since the switch came back 12 hours later (took 3 doses before my management kicked in) I hate the side effects...pain in my upper arms. Dr said that just means it is working, but I don't buy it! I am concerned about the ramifications of long term use. (Update 9/26/6) I recently made a series of dr visits over 3 consecutive days, due to a sudden case of vertigo (my first). The Third day I woke up with a migraine. So, I took an Imitrex. Eventually the pain went away. On the previous visits they took my BP and it was something like 117/72 & 118/79. On the third day, after taking the Imitrex, my BP was 168/102. I have found that Excedrin Migraine is almost as effective as Imitrex, if taken early enough."
9/22/2006 4:26:31 AM,4 Stars,Rated  for Migraine Report ,"Changed my life for the better Sumatriptan has enabled me to have an almost migraine free life. After 35 years of suffering with migraines as often as 8 times per month, and not wanting to be ""a guinea pig"", I heard about this drug, and decided that this medication was worth a try. If taken at the FIRST sign of a migraine, I find that within 15-20 minutes the nausea all but disappears, then shortly after that the pain and light sensitivity go away! No more spending half my life laid up in a dark room with cold cloths or hot packs and a handy pail! The only side effects I have experienced are slight fatigue (but lying down for half-hour is still far preferable to day/s in bed!)and a dry mouth. This passes after a few hours. I know this drug doesn't work for everyone, but if anyone reading this feels as I did (""no way do I want to be a guinea pig for the pharmaceutical industry!""), rest assured things have come a long way. Sumatriptan is worth trying. It has revolutionized my life and given me back the time with my family that was robbed before by migraines."
8/25/2006 9:21:39 AM,3 Stars,Rated  for Migraine Report ,"uased it several times, but one night I used one of the shots and got a feeling like there was an elephant standing on my chest, pain in my left arm, sweaty... Feelings went away within 5 minutes, but I threw away my remaining doses and never used it again. No family history of anything cardiac at all: my cholesterol and triglycerides are fine, BP low etc - even after extensive workup I had no indications of CAD. 11 years later I still don't: but I'm thinking that I had read - maybe even on the package insert - about this med causing cardiac symtoms and problems in people without any hx or indicators for, coronary heart disease. Maybe even a few heart attacks in those people? Wasn't there a lawsuit? Anyway, to sum it up - I'll never touch it again."
8/22/2006 7:09:11 PM,1 Stars,Rated  for Migraine Report ,"Imitrex My migraines have been through the roof on the pain scale lately. I can't use Imitrex anymore due to the fact that my blood pressure has been very high when I have a migraine (and pain from Fibromyalgia and other disorders) and the last time I used it, I had very bad reactions to it. I thought my head was going to split open and I lost my hearing for about 2 hours. This medication used to help alot, but not anymore. I just got some information on Imitrex from Harvard Medical School regarding taking Imitrex and SSRI's such as Zoloft (which I take). The combination of these drugs causes ""Serotonin Syndrome"". This info was published July, 2006. It can cause mental changes, nerve and muscle symptoms, temperature or vital sign control problems and digestive symptoms. The site I got this from is www.intelihealth.com. It was very important info for me as the last time I had a migraine, I took Imitrex and had alot of the symptoms. I printed this out and will be discussing it with my doc on my next visit. Very scary...at least for me."
8/15/2006 4:23:49 AM,3.5 Stars,Rated  for Migraine Report ,"Best yet Works great and fast. Most abortives in my recent history were not working so well with me. But this one, works 90% of the time. And when it does not, it is usually because I waited too long to take it, as I am reluctant to overuse it. I usually only need the one shot, only occasionally have I used two in one day. The side effects are the worst. I don't feel the best when I am using it. A bit dizzy and sick... sometimes my heart rate goes funky on me. I will note that since my Inderal has been increased to 180 mg and I have been having some erratic heart rate problems... taking Imitrex has caused some dramtic slowing of my heart, trouble breathing and chest pain. So I would be careful when combining it with some of the preventatives which cause a drop in blood pressure and heart rate."
8/9/2006 11:06:36 PM,4 Stars,Rated  for Migraine Report ,"My holy grail. The Imitrex injection is my holy grail treatment medication. It almost always works great for me. I do experience some side effects, such as lightheadedness and tingling in my body. I also have to be strict about only periodically using it to avoid medication overuse headache. I started using the product back in 1998, but I did have to stop using it for a while because it lost its effectiveness for me. I've found this with other triptans, too. But I found that it regained its effectiveness for me if I used something else for a few months."
8/9/2006 1:12:30 PM,3 Stars,Rated  for Migraine Report ,Imitrex The best cure for a migraine that I've ever found. The shot is faster and has somewhat harsher side effects than the pills but either one is a lifesaver. I spent 10 days in the Diamond Headache Clinic in Chicago and could have saved a fortune by using Imitrex. After 9 years of off and on agony it's been a blessing to have a drug that works so well. Costly but what's the price of your sanity and time???
8/8/2006 10:59:15 PM,2.5 Stars,Rated  for Migraine Report ,Aggravated my asthma I found that everytime I used imitrex I would go into a severe asthma attack and have to go home from work and go on prednisone. This was not very helpful at all.
8/4/2006 7:11:58 PM,3 Stars,Rated  for Migraine Report ,"Would not use again Imitrex was the second prescription migraine med I ever tried, after Zomig. It did relieve my migraine, but it also gave me same MAJOR side effects as Zomig...tightness in my neck, like I couldn't breathe, made my whole body feel ""heavy"". I knew my day was over if I had to take it...not good with 4 kids in the house! Cost was high, even with insurance as well. Finally asked doctor for something that wouldn't make me feel so terrible and would cost less and he prescribed Midrin which works great, and it lets me continue with my day migraine-free!"
7/15/2006 5:01:25 AM,0.5 Stars,Rated  for Migraine Report ,"No Dice This seems like a placebo, and even made my migraine worse"
7/11/2006 4:26:07 AM,1.5 Stars,Rated  for Migraine Report ,never did much for me My neurologist loves imitrex but I find it is hit or miss with real migraines. I thought I would like the injection because I get vomiting with migraines and can't hold down a pill. but at that point it's too late for either to be effective. I prefer maxalt but you have to take it very early on. both have side effects that give me head rushes at the same time I need to lie down and nap for a while.
6/20/2006 9:40:23 PM,3.5 Stars,Rated  for Migraine Report ,"Imitrex Imitrex definitely takes the pain and nausea away however, I become very sleepy and ""out of it"" feeling and cannot drive, work or do much of anything but lie in bed once it kicks in. It generally takes about an hour to work and on occasion I have experienced unpleasant side effects such as chest tightening, heaviness and dizziness. I tend to be sensitive to medications in general though. I usually get relief with one dose at 25mg. Just wish I could take it and go to work rather than having to stay home. I feel it kind of defeats the purpose of using medication."
6/13/2006 5:02:22 PM,4.5 Stars,Rated  for Migraine Report ,Works well Works well if I take it when the migraine begins.
6/5/2006 5:50:58 PM,4.5 Stars,Rated  for Headache - Cluster Report ,"IMITREX IS THE BEST DONT KNOW WHAT I WOULD DO W/O WE TAKE THE DOSE AND CUT IT IN HALF, I DONT NEED A FULL DOSE TO ABORT MY CLUSTER.... IF ITS A REAL BAD ONE I'LL TAKE 2 SHOTS.... SAVE ALOT OF MONEY I'VE HAD THEM 12 YEARS NOW......."
5/25/2006 8:26:11 AM,3 Stars,Rated  for Migraine Report ,"not sure I have been taking gabapentin(300mg) and verapamil(240mg) for about 3 months .I have taken only 2 Imitrexs during this time for visual auras and it didn't seem to help.Although,I didn't get the headache after the auras."
5/23/2006 9:18:51 PM,4.5 Stars,Rated  for Migraine Report ,"Imitrex almost always works on my migraines. If I take it as soon as I feel a migraine starting, it's about 98% effective. If I wake up with a migraine or don't take the Imitrex right away, then I sometimes have to take another 25mg within an hour or two of the first one for it to be effective. Sometimes it seems to wear off after about 12 hours, and I sometimes have to take another one. I have not had any side effects."
5/20/2006 2:07:04 PM,4 Stars,Rated  for Migraine Report ,Works great but.... Tightness in chest caused me to switch to another triptan. Also caused sore throat and some somnolence. More cost effective than others because it comes on packages of 9 instead of 6.
5/18/2006 5:39:34 AM,4 Stars,Rated  for Headache - Cluster Report ,Heavy User Works everytime for severe cluster attacks. Cannot tolerate full 6mg dose (only 3-4 mg is needed)
5/11/2006 3:51:28 PM,3.5 Stars,Rated  for Migraine Report ,"Imitrex was the first drug of its kind that I used Imitrex was a life-saver. First time I could ever end the migraines before they got too bad. My physician also would give me something for nausea and something for pain to kind of ""back it up"" and the combination worked pretty well."
5/4/2006 6:27:08 PM,5 Stars,Rated  for Migraine Report ,"Satisfied after Imitrex came into my life Yes, Imitrex works. There were times that I had to give myself injections of Imitrex but when it was finally determined what was setting off the migrains which was just about every day, injections of Imitrex were no longer necessary and now are treatable simply by taking the pill."
4/30/2006 11:19:16 AM,0.5 Stars,Rated  for Migraine Report ,Not worth the cost I took Amerge when I felt a headache coming on. I noticed no benifts. I was also given Imitrex shots w/no relief. The only thing that works for me is oxycodone for the pain. I didn't experience any side-effects.
4/27/2006 7:02:16 AM,4.5 Stars,Rated  for Migraine Report ,It Never Fails Greatest invention known to man. However my doctor worries that with my high cholesterol I may be in danger of a heart attack.
4/17/2006 12:55:28 AM,1 Stars,Rated  for Headache - Cluster Report ,"Hate it! This kit, tried repeatedly to satisfy both my neurologist and my insurance company, was completely worthless to me. It didn't help the pain, it did give me a disturbing tingling sensation inside my head along with dizzyness and a lack of motor control. It's kind of what I imagine a stroke victim feels like, accompanied by the pain of an active cluster attack. It also seemed to cause rebound headaches that were even worse over the next several days."
4/15/2006 7:52:45 PM,2.5 Stars,Rated  for Migraine Report ,"Short stay Effects were never great, only helped a little, if at all...and my body got used to the medication very quickly so that it did not work after a couple of weeks."
4/13/2006 6:07:36 PM,3.5 Stars,Rated  for Migraine Report ,"good results most of the time It works very well. After taking a pill I feel worse for about half an hour. Then the head-ache usually disappears. In one to three migraines, I have to take another tablet after 6 hours. A couple of times a year I get a very bad attack and then nothing helps."
3/24/2006 5:16:35 PM,4.5 Stars,Rated  for Migraine Report ,imitrex This medicine has failed in helping my migraines very few times. I hope to continue using this product for a very long time. I love to use the statdose. This works very well for me and I don't feel as nauseated with the shot as I do with the pills. This medication is a godsend.
3/24/2006 12:41:59 PM,2.5 Stars,Rated  for Migraine Report ,"if you caught it quick enough it works w if you wake up with a bad one, it doesn't help allot but if you get it quick enough, tit works great."
3/22/2006 2:30:50 PM,4 Stars,Rated  for Migraine Report ,"no problems worked if it was taken before headache got severe,no side effects"
3/21/2006 5:23:32 PM,5 Stars,Rated  for Migraine Report ,"Excellent results I had tried everything for my migraines including Midrin with no relief. Imitrex has been an absolute lifesaver for me! The only issue I have is that I cannot give myself the shot & must wait for my husband to come home from work. In this case, I take the 100 mg Imitrex pill when I feel the beginning of my migraine & it usually works."
3/14/2006 6:25:07 AM,4.5 Stars,Rated  for Migraine Report ,"Imitrex is a lifesaver Before imitrex I had tried many medicines for migraines and none of the worked. I would vomit during them so oral medicines would not work. The first time I used an imitrex injection, my headache was gone within half an hour. The only side effect I noticed was a warm feeling in my chest but this went away within an hour. A couple times the imitrex didn't work and I would go to the hospital and get a toradol shot. Almost always the injections take away the whole migraine. I am very satisfied with imitrex."
3/11/2006 4:16:27 PM,4.5 Stars,Rated  for Migraine Report ,"The ONLY thing that works Can't prevent them. Can't find out why I get them. Can't predict when I'll get one. But if I feel one coming on (always behind the right eye), IMITREX is the ONLY thing that works for me. **Update...I have been trying Lamictal for mild bi-polar, and have had only 3 headaches in the past 3 weeks. Not sure if I'm just lucky(usually get 1-4 per week), but I'll keep y'all posted in another month or so..."
2/21/2006 1:51:12 AM,4.5 Stars,Rated  for Migraine Report ,"Works for Me Imitrex has been the best treatment for my migraines. I have struggled with migraines since the age of twelve and worked my way through Anacin, Excedrin,Inderal, and Midrin before my OB-GYN suggested the Imitrex injections. While the injections are not pleasant, they are definitely better than the headache. Today I simply use the tablet form. I have embraced healthy eating habits and exercise regualarly, but am still suspectible to attacks due to stress or particularly weather changes. I do work with a neurologist now and feel that I'm in very good hands. I would offer one word of caution though. I tried using Topomax to ward off headaches, and it was _highly_ successful. However, I became so forgetful that I was unable to do my job effectively. I had to forgo the Topomax for quality of life - couldn't just go ""drifting along."" That's when I realized that I would have to stay with Imitrex and just accept that I will always have to carry some with me."
2/17/2006 4:14:27 AM,4 Stars,Rated  for Migraine Report ,"rebound headaches been using im, since 1989, works great.my question can long term use and frequent use cause migraines?"
2/8/2006 1:25:46 AM,4 Stars,Rated  for Migraine Report ,"Imitrex The imitrex injections helped within minutes. It is a wonderful thing! I will say however, that sometimes the side effects were not pleasant for me, at least. It would cause my blood pressure to go up to where I felt uncomfortable about it. My head would feel a little tingly as it was working. But getting past the side effects, the imitrex injections are very effective and helpful"
1/18/2006 3:11:56 PM,2 Stars,Rated  for Migraine Report ,"imitrex I thought i would die w/ my 1st dose!. I suffer from chronic panic/anxiety attacks as well as Migranes that are 3-4 times per week now. My 1st dose, made me vomit and brought on a anxiety attack as well!. Did it help the migraine?...yes, but it sure wasnt worth the side effects!....:("
1/15/2006 2:02:30 AM,4.5 Stars,Rated  for Migraine Report ,"Miracle Drug I was not introduced to Imitrex till I was 40. What a shame for the years when I lost a week of every month to migraines. I had to go to Europe for a doctor to finally think to introduce me to it. Almost always works with one dose. No side effects. Tired afterwards, but not sure if that's the drug or the headache."
1/12/2006 9:15:13 PM,1.5 Stars,Rated  for Migraine Report ,"Didn't do a thing for me Imitrex didn't do a thing for my headaches. Cut the 100mg pill in half as the higher dose gave me too much tight chestness, was mild with 50mg. Didn't have any other negative side effects, though. It just didn't work for me, unfortunately."
1/11/2006 1:29:59 PM,3 Stars,Rated  for Headache - Cluster Report ,"Imitrex injections Used 2-3mg dose, up to twice a day. Always relieved my headache within 20 minutes. NEVER prevented subsequent headaches. When taking it, the subsequent headaches seemed more painful. Discontinued the medication when I discovered my blood pressure (usually in normal range) increased to 185/110 after a dose of Imitrex. Cost of injectable Imitrex is obscene! And the ""usual"" packaging is designed to maximize the profits of the drug company. This med is the ""poster child"" for nationalizing the US pharmaceutical industry."
1/10/2006 6:10:33 AM,4.5 Stars,Rated  for Headache - Cluster Report ,"Imitrex Injections This stuff is GOLD, it works like magic for me! But at $50+ per dose the cost STINKS!"
1/8/2006 7:40:10 PM,4 Stars,Rated  for Headache - Cluster Report ,"Imitrex Injections Imitrex injections work for me about 99% of the time to stop an attack in 5 - 7 minutes. I usually use a 1/2 shot. I rarely have any side effects and when I do they are mild and much preferrable to a CH attack. Neither the frequency nor the severity of my attacks have increased since using Imitrex. The only drawback I can really find with Imitrex is the cost. I cannot afford the injections without insurance and my insurance (Aetna sucks) only provides me with 4 Statdose Kits per month. Even though my doctor has documented my need for higher quantities and has written letters of medical necessity, they have denied every appeal (did I mention Aetna sucks?). This leaves me being very selective on which attacks I try to abort, meaning I ride out a lot of attacks."
1/8/2006 3:32:42 PM,5 Stars,Rated  for Headache - Cluster Report ,injections The only effective abortive I have found at 2mg-3mg per injection
1/8/2006 6:20:04 AM,0.5 Stars,Rated  for Headache - Cluster Report ,immitrex injections Imitrex did nothing for me but seems to work well for others. I used the injections for a long time before I realized it was just the attacks leaving on their own. It also greatly increased the lengths of my cycles.
1/8/2006 1:05:57 AM,3.5 Stars,Rated  for Headache - Cluster Report ,Imigran/Imitrex It works in about 5-10 minutes however I have always used it as a last resort as I hate the way it makes me feel also I do absolutely believe it prolongs cycles. It has a very short half life and is a dinosaur of a triptan. I personally wouldn't recommend it to my ex husband..well.. actually I might! (But I detest him!)
1/8/2006 12:14:43 AM,2 Stars,Rated  for Headache - Cluster Report ,"Increases Frequency of Attacks, Lengthens Episodes If I had to use a medication several times a day, every day, for years, to stop clusters, I would not think I had found a wonder drug, but something that had turned me into a chronic. I want somethng that will not only kill the headache, but kill the episode, not make it last for years."
1/7/2006 11:40:21 PM,5 Stars,Rated  for Migraine Report ,Imitrix I have used up to 20mg ns 4x /day every day for years and had no problems except increased anxiety attacks. It works as fast as a shot does and is very effective.
1/7/2006 1:43:40 AM,3 Stars,Rated  for Migraine Report ,"Imitrex First time I tried it was via epi-pen, about four years ago, which was horrible. Oral tablets provide effective relief but this triptan gives me the worse side affects - fatigue, spaciness and especially muscle pain."
12/23/2005 2:24:44 AM,4.5 Stars,Rated  for Migraine Report ,"Works the first time about every time Imitrex was the miracle for my life. Once I started using the Imitrex injection for my migraines there was no turning back. I started using it in 1996 and had have been using it ever since. Normally I can overcome a severe migraine with a single dose. Sometimes I have to use a follow-up within a couple hours to keep working through the day. I have found that sometimes if I take Imitrex more than three days in a row I can get rebound migraines just from the Imitrex so I have to just 'go it alone' with Excedrin for 24-36 hours to stop the rebounds. I have tried the oral Imitrex and other oral Triptans but my stomach seems to shut down when I have an oncoming migraine so no amount of oral medication helps me under this circumstance. My goal over the past years has been to find my daily medication to reduce the number of Imitrex injections per month due to the cost. I went through all of the basic meds such as Midrin, Inderal, etc. until I finally came across Topamax (you can read my rating there). I reduced my Imitrex use by about 80% with this. I think all of us migraine sufferers just need to be patient and take the time to find our 'daily meds' to combat these nasty things we were dealt and enjoy the good days when we have them. I looked for my proper meds for 25 years and I hope they keep working for me."
12/14/2005 11:26:41 PM,1.5 Stars,Rated  for Migraine Report ,imitrex/migraine i did not find it to be helpful at all.
12/11/2005 7:55:31 PM,2.5 Stars,Rated  for Migraine Report ,"Imitrex Works about 60% of the time. If I drink a lot of water with the tablet, the side effect of a worse headache/nausea is eliminated."
12/10/2005 6:05:00 AM,2.5 Stars,Rated  for Migraine Report ,"Kind of works, but not 100% It seems to help get rid of an attack, but overall, I don't feel better off. Very expensive, and insurance is always a battle."
12/9/2005 7:58:12 AM,3 Stars,Rated  for Migraine Report ,"Imitrex It works effectively for me but I hate the rise on blood pressure ( although mine is pretty low anyway) and the heart pounding. I also get very warm, but it takes away the pain and that makes side effects like thse worth it NanP"
12/8/2005 4:00:12 PM,3.5 Stars,Rated  for Migraine Report ,imitrex the imitrex injection has proved to be the most effective medication for my migraines
12/6/2005 7:07:45 PM,4.5 Stars,Rated  for Migraine Report ,Imitrex It has worked well for me. I'd love to have access to a less expensive generic form.
12/6/2005 5:10:13 PM,0.5 Stars,Rated  for Migraine Report ,"Imitrex Made me dizzy, lightheaded, spacey. As non functional as the headache itself. Insignificant headache relief."
12/6/2005 2:24:27 PM,4 Stars,Rated  for Migraine Report ,"Initial Success with Imitrex After tightness in my chest, which my doctor told me not to worry about unless it lingered, my migraine eased before it ever became severe. After a little over a year, though, I found that it now longer seemed to work, and I have now switched to Relpax which seems to be working very well for me."
11/26/2005 3:01:32 PM,4.5 Stars,Rated  for Headache - Cluster Report ,"Cluster headaches I just recently started to get cluster headaches. At first they began during intercourse, instead of a climax I got a headache that nearly made me faint because the pain is so severe. I saw a doctor and he gave me Imitrex, told me to take it one hour before relations. Then the headaches started without having relations. It took approx. 30 minutes to start working, but as I lay still on the bed, I could physically feel the medication starting to do its job. I felt exhausted after the headache went away but pain free."
11/23/2005 7:09:07 PM,4.5 Stars,Rated  for Migraine Report ,"Imitrex Shot The Imitrex shot is very effective and fast. It eliminates my migraines 98% of the time after about 15 minutes. If your stomach can no longer tolerate oral migraine medicine, like imitrex tablet, maxalt, etc., try the shot. Don't be frightened off by the shot. It is not like the shots you get at the doctor. It is a special dosage ""pen"" that only goes about 1/4"" into your skin and it is automatic, i.e. you don't have to move your hand to stick yourself. Finally, it is much more effective than the nasal spray."
11/9/2005 5:22:32 PM,3.5 Stars,Rated  for Migraine Report ,"I COUDA HAD A LIFE! I am 55 years old and have had migraines since childhood. If Imitrex had existed when I was younger, life would have been much easier. It is the only med that has consistantly worked for me and I have tried pretty much everything. I have numerous triggers, am prone to rebound, and have other neurological problems. It no longer works as well as it did when I first used it, and I have to use the shots when I have nausea, but it still beats anything else out there as far as I am concerned."
11/1/2005 1:42:51 AM,5 Stars,Rated  for Migraine Report ,"Thank Heaven for Imitrex! I've tried several of the triptans, and they were OK, but Imitrex is wonderful. One of the best points about Imitrex tablets is that if it's a stubborn Migraine and a tablet doesn't do the job, there's still the option of using an injection. This is the only triptan that offers this option. The injections may be a bit on the expensive side, but they generally give me relief within 15 minutes and are far easier and less expensive than a trip to the ER. Now that I have heart disease, I can no longer take Imitrex. I really miss it!"
10/29/2005 1:05:09 AM,4 Stars,Rated  for Migraine Report ,"imitrex Hi, My name is Stacy and I am 37 years old. Imitrex just gives me more heafaches. Zomig, Zomig Zmt and Axert works the best for me now."
