Date,Star,Condition,Rating
6/15/2009 6:35:18 PM,5 Stars,Rated  for Cyclothymic disorder Report ,I have been on Lamictal for a few years now and find it effective for me. I have had none of the side effects I was warned about when I started on it. I do find that if I miss a dose I can really recognize it!
6/15/2009 5:39:46 AM,5 Stars,Rated  for Bipolar Disorder Report ,"It only took about 5 days for me to feel a great response to this med. About 1/2 hour after I took my dose (and it's a low dose at the beginning), I felt a relaxation response start at the top of my head and down my spine, like a big giant ""whew, that's so much better"". I didn't even particularly feel bodily tension, but my anxiety level was always really high. I have been on for about 18 months now, and still have good mood stabilization."
6/14/2009 12:18:26 AM,4.5 Stars,Rated  for Bipolar II disorder Report ,"I had tried a number of other meds, without success. Either the side effects were too overwhelming (Zyprexa) or the medication itself was ineffective (Seroquel and many others), that I had basically resigned myself to a lifetime of struggle with Bipolar Disorder. I was trialed on the lowest dose of Lamictal (25mg? - it's been 3 years and I can't specifically remember the initial dose). After titrating up to about 75mg, I began to see a marked improvement. The highest dose I took was 450mg/day, however, at my body weight (115 lbs), I was having difficulty with dizziness and nausea and backed off to 400mg. Now, 3 years after starting Lamictal, I take a daily dose of 300mg. I have zero side effects (at least, notable ones). I have not had any severe manic episodes, and, in general, I feel the best that I have in 5 years. I hope others have a psychiatrist as insightful as mine and have the opportunity to give this treatment a try."
6/1/2009 10:29:25 AM,4.5 Stars,Rated  for Bipolar II disorder Report ,"This medication does not work right away like asprin. It's silly to take it one day or one month and decide if it does or does not work. You need to take Lamictal long term and over the course of a year you can tell whether or not it delays depression. Lamictal is not a quick fix and if you take it a few days or a week (or for anxiety) you're not helping yourself of giving the medication a chance to work. Lamictal changed my life, but only after months and months did I realize I was less depressed. It's NOT an anti-depressant. It DELAYS depression."
4/10/2009 1:40:04 PM,5 Stars,Rated  for Epilepsy Report ,I never had seizures until I was 30 years old. I was diagnosed with epilepsy. Dilantin was perscribed and it never stopped my seizures. They continued to get worse and more frequent. I was referred to a neurologist and Lamictal was a miracle drug for me. I have taken it for 6 years and have had only the aura. I have not had a seizure since beginning this medication. It is so wonderful to be seizure free!
3/27/2009 2:25:40 AM,1 Stars,Rated  for Bipolar II disorder Report ,"I've been on Lamictal for 2 months now with 1300 mg. of Lithium. My manic episodes have gotten more frequent and more insane. I find myself feeling like a zombie and I can't remember anything short term. I find most of my outbursts come on because I feel so helpless and out of control that I snap... I say really harsh things that I so whole heartedly regret saying afterward. My Dr. now wants to put me on an anti psychotic so I will be even more medicated. All of these drugs just make me want to flush them all. I don't think I was ""this"" bad before being medicated."
3/24/2009 8:30:36 AM,3 Stars,Rated  for Bipolar Disorder Report ,"I'm still increasing the dose, am currently at 150 mg, aiming at 200 mg. I have increased very slowly, and had almost no side effect whatsoever, only some drowsiness the first few days after upping the dose. I don't know if it will really help yet, but I hope for the best. Remember, you need to increase to a terapeutic dose (often around 200 mg) and then wait for 3-6 weeks before seeing the full effect. Hang in there, folks!"
3/1/2009 10:26:36 PM,1 Stars,Rated  for Bipolar Disorder NOS Report ,"I was on 25 mgs of lamictal for two weeks. Days 3-10, I felt a lot better than usual. What was most amazing was I remarkably -calm-. I am usually very irritable and have a short fuse but while taking lamictal all that was gone. Unfortunately, I had major, major side effects from taking it. I had a huge problem concentrating. I felt really out of it, like I was not like in my body. Dissociation, if you want to be technical, I suppose. I also had major joint aches. My bones ached and cracked constantly. And if that isn't enough, I started losing my hair. That would be normal maybe for someone older, but I am 17 and it was definitely due to the med. After discontinuing lamictal and letting my body readjust itself, I probably only had a third of the hair I used to have. And what was left was quite limp and coarse for a long time. Surprisingly, though, I never got the infamous lamictal rash."
2/6/2009 4:19:17 AM,3 Stars,Rated  for Depression Report ,"I was prescribed Lamictal for depression and anxiety (along with a traditional antidepressant I was already taking). While I did not feel that it was really effective for anxiety, I felt it was a good antidepressant. In fact when the other drug was dropped for other reasons, I remember thinking that Lamictal was a good alternative, especially at a higher dose of 300-400mg. Unfortunately, It had the side effect of reduced cognitive abilities and ""word finding"" (hesitation coming up with the right way to say something). I read that this happens in some people, although not everyone. These were lessened with reduced dosage but at the cost of it's depression fighting ability. I would recommend Lamictal, esspecially if you have tried other medications before, with that caution."
2/1/2009 4:29:36 AM,5 Stars,Rated  for Depression Report ,"I have been taking 200 mg of lamictal daily for a year and a half to treat unipolar depression. (I used the starter pack initially.) Lamictal works phenomenally for me. I no longer take any other antidepressants. Side effects - my memory is not as good as it used to be, and it's possible that that is partly due to the lamictal."
1/14/2009 5:34:58 PM,2 Stars,Rated  for Bipolar Disorder Report ,"I'm currently on the Lamictal right now. My doctor told me she was going to put me on it for my Bipolar disorder, and said that it came sometimes cause hives on the body, and then shortly following that, cause Kidney failure along with whole system failure. Wow. What words of relief. Now I'm even more worried because It's giving me severe hives, ovary pain, dizzyspells, headaches, and something that causes my heart reate to increase draumatically to the point that it feels like I'm nausious and am going to fall over at the same time. Mind you, every person reacts differently, but I'm only on 25mg of this stuff and it's giving me all these side effects. I've also only been on it for 2 weeks. My mood hasn't really changed at all either. At first it did but now it's just the same as it was. I take it before bed time so it can sometimes be annoying to take it all the time... especially if Im really tired."
1/14/2009 5:34:54 PM,2 Stars,Rated  for Bipolar Disorder Report ,"I'm currently on the Lamictal right now. My doctor told me she was going to put me on it for my Bipolar disorder, and said that it came sometimes cause hives on the body, and then shortly following that, cause Kidney failure along with whole system failure. Wow. What words of relief. Now I'm even more worried because It's giving me severe hives, ovary pain, dizzyspells, headaches, and something that causes my heart reate to increase draumatically to the point that it feels like I'm nausious and am going to fall over at the same time. Mind you, every person reacts differently, but I'm only on 25mg of this stuff and it's giving me all these side effects. I've also only been on it for 2 weeks. My mood hasn't really changed at all either. At first it did but now it's just the same as it was. I take it before bed time so it can sometimes be annoying to take it all the time... especially if Im really tired."
1/8/2009 6:33:41 PM,4.5 Stars,Rated  for Bipolar Disorder NOS Report ,"Works well as a mood stabilizer. I'm not sure how it works on its own, but as part of a ""med cocktail"" it does its job with minor side effects. WATCH OUT for interactions with Geodon.The combination sent me into a 72 hour worst ever manic episode."
1/1/2009 7:22:09 PM,2.5 Stars,Rated  for Bipolar II disorder Report ,"I have extremely bad anxiety and depression. My first doc thought i just had GAD, so he tried me on almost every antidepressant out there. None of them worked for me, i was still having panic attacks and felt like electricity was flowing through my body...like i just wanted to scream and run. I got a new doc after about a year. He thinks i have mixed bipolar. He has me on 25 mg of Lamictal, 5 mg of prozac, and 900 mg of Neurontin. I have the weirdest side effects; really intense twitchy and jerky movements in my entire body, especially my head. so i'm not sure if the prozac is making me feel like this or what? i constantly feel nervous and tensed up...i feel like i'm going crazy, and i don't know what to do with myself. I don't even know if i'm bipolar or what...or if these medications are making me feel like this or if it's just me...i'm so confused. someone please help"
12/23/2008 8:21:51 AM,4 Stars,Rated  for Bipolar I disorder Report ,"I started taking Lamictal about 14 months ago. It is a lifesaver as it helps to control my moods. I have absolutely no side effects unlike other meds i have tried and there are no mandatory blood tests. Before I was on it I was cycling about twice a month and suicidal. It quiets my mood swings (except for the occasional ""breakthrough mood"") in combination with the other meds i take (Neurontin, buspar, risperdal, and Fish oil) It did take about a month to start working as the doses were titrated up. That has been my only issue with it that it takes so long to get proper doses of it. Because of this, it wasnt a great option for my acute symptoms but it is still good. I took 150MG per day for about 9 months but have been on 200MG per day for about the last month."
12/14/2008 4:07:03 PM,2.5 Stars,Rated  for Depression Report ,I have been on anti depressants for 19 years. Need I say more. I started Lamictal two days ago and will keep you posted. I am trying to get off of Effexor and Lithium for several reason.
12/12/2008 12:30:28 AM,5 Stars,Rated  for Bipolar II disorder Report ,"I am currently taking 200mg of Lamictal. I didn't start to feel a change until I was at 200 mg. I have now been at 200mg for a month and I have since only cycled into depression once a few weeks ago. Lamictal has changed my life. Lamictal has cured my chronic fatigue, I am finally able to concentrate and think more clearly. I have energy all day, before Lamictal I was always too tired to even do basic daily activities like grocery shop, clean house, or bath. Lamictal has cured my binge eating and I have lost about 5 pounds. I am so productive now and actually doing all those small things I was too depressed to do. I also take 150mg of Wellbutrin with the Lamictal. note: other drugs I have tried. I have tried Lexepro and Paxil but SSRI's make me even more depressed, suicidal, and psychotic. Before Lamictal I tried Lithium but it made so nauseous I had to stop after 2 weeks."
9/20/2008 1:09:51 AM,3 Stars,Rated  for Bipolar II disorder Report ,"I am on my day 24th day of Lamictal on the second week at 50mg. I was/am hoping this will be ""the miracle drug"" from what so many say. Unfortunately, I am having a lot of side effects. I really don't know if they'll go away once my body adjusts to the med more. I am experiencing indigestion (which I've never had much of) about 75% of the time--even when I sleep. I am also very nauseated and dizzy. I've tried taking it with food, milk, starches, Pepto Bismol & ginger. I take it at night and am waiting for the sedative qualities to kick in. So far I am extremely wired and am taking .5mg of Klonopin to sleep. I also am on 10mg of Celexa which keeps me pretty stimulated too. Hope to go off if Lamictal works and I can bare it."
9/10/2008 11:59:49 PM,5 Stars,Rated  for Depression Report ,I have tried every drug known to man in an attempt to treat my chronic major depression. Just started taking Lamictal and I feel really good! Can't believe how good I feel.
9/10/2008 5:31:21 PM,5 Stars,Rated  for Bipolar II disorder Report ,"I'm 23 years old...and I have been suffering from undiagnosed Bipolar type II disorder since I was 2 years old. As far back as I can remember I have had bouts of depression and threw gigantic fits. I always tried to be good, but no matter what I just couldn't. I was very rebellious and angry with my family all the time and occasionally with peers. I finally was diagnosed at the end of July because after a huge blow up I realized I had a problem. My doctor suggested Lamictal as my first option since it has the least negative side effects. I have been on 200 mg for a week and I have noticed extreme benefits. I am motivated to do things such as exercise and eating healthy. The only complaint I have about Lamictal is a bit of insomnia. I wake up several times during the night. I can always fall back asleep but sometimes it takes awhile. I also have started having very vivid dreams since I started the 200mg. Its not really a bad thing just a wierd thing lol."
9/9/2008 5:16:19 PM,0.5 Stars,Rated  for Autism Report ,"After two weeks of taking Lamictal my 14 year old autistic son developed a severe facial tic, extreme irritability( uncontrollable tantrums and screaming well beyond what we had experienced in the past) and full body tremors. This medication is not a good choice and I would not recommend it. Luckily all symptoms disappeared after thee weeks off the medication."
8/24/2008 7:48:49 PM,5 Stars,Rated  for Bipolar II disorder Report ,"My husband was diagnosed Bipolar II 5 years ago and was lucky enough to be prescribed Lamictal from the very beginning. He takes 400 mg a day, and has zero side effects. I hear Lamictal is supposed to make you gain weight, but my husband has trouble keeping weight on. He takes no other regular prescriptions, although he keeps Ativan available when he is experiencing high anxiety. Lamitctal is excellent at keeping my husband out of deep, deep depressions, but it does little with manic episodes. If you have regular, sever maniac episodes (BPI people!), I would recommend speaking with your doctor about additional prescriptions you could use in conjunction with Lamictal. If my husband hadn't been placed on Lamictal, I doubt we would have gotten married. Four years and strong!"
6/12/2008 12:23:18 AM,5 Stars,Rated  for Bipolar I disorder Report ,"I have to say that I've taken an array of medicines stemming from one end of the spectrum to another. I was lately given Lamital and it's the first time that a medicine has made me feel 'normal' by any means. All other medicines have made me feel like I was taking meds. I am on my second month of taking this med and am feeling more stable than ever. I feel very blessed for being given this considering all the ones other doctors have put me on. I only take it twice a day with a risperdal at bedtime. I have had doctors give me up to five different meds, strong ones to. I am very sensitve to meds and don't seem to need very much as far as high dosages go. I for the first time want to give a shout for something I have been blessed with. I was taking to much for a week, began to get too high strung so I cut it back and am feeling great as far as the bipolar goes. Finally, I can believe there is a heaven on earth!"
6/4/2008 1:34:21 AM,5 Stars,Rated  for Bipolar I disorder Report ,"Lamictal has been, for me, truly a wonder drug. It literally has saved my life. For almost ten years, my life was a disaster, lurching from mania to depression to deep depression and back to mania. All the while, doctors tried out every drug imaginable... lithium, depakote, wellbutrin, topamax, prozac, lexapro. Finally, when I was ready to give up, a new doctor prescribed Lamictal. At last, I feel like a normal person. I have no mood swings. I never get depressed, never feel suicidal, and never swing into crazy manic episodes. No side effects. It's a miracle. I am so thankful that I found this drug, and I pray that it continues to work for me as well as it has for the past four years."
4/16/2008 2:16:22 AM,2 Stars,Rated  for Bipolar II disorder Report ,Found it somewhat helpful. Was at 200 mg after dosing up. Was somewhat helpful. Still had some depressive episodes but not as severe or frequent. I did have a really bad side effect. It impaired my memory. Had trouble with word finding and recalling people's names. Have been off the medication for two months now and memory is better but not what it used to be I think. Perhaps I was never as good as I thought. Going to try Abilify next.
4/12/2008 1:46:29 PM,5 Stars,Rated  for Epilepsy Report ,"This med was a godsend after having experiences from hell while taking Topamax and Keppra Lamictal worked great! No auras, no seizures. I had vivid dreams which were sometimes creepy but sometimes interesting (I'd wake up and ponder it for days). Then my hair started to fall out (I have a lot of hair so i wasn't too concerned). I lost weight on lamictal. overall I was happy Then I woke up one morning with a rash. I know there is a fatal rash that accompanies lamictal. I am currently waiting for my neuro to call. Mine is small, in the back of my neck and has all these little bumps (I felt them which is how I knew I had the rash). It doesn't itch but it burns a little bit. I know this med causes different kinds of rashes. I'm wondering if anybody else has experienced this? How did it start (size, appearance) What did it look like? Has anybody gotten ""The Rash"" (SJS)? Any information you can provide is greatly appreciated. Feel free to email me."
4/6/2008 3:35:24 PM,4.5 Stars,Rated  for Depression Report ,"Lamictal is an important component of my medication cocktail. It helps relieve my tendency to go up and down in moods. It is not enough to fix my depression on its own, but I think it is helpful. I have not experienced side effects with this medication."
4/5/2008 1:12:07 AM,2.5 Stars,Rated  for Bipolar Disorder Report ,"Newly diagnosed, out of denial. Starting out with the starter kit. 25mg, 50mg, 100mg. The first week I was feeling some relief with my emotions and depressions. Finished up the 50mg pills and have felt worse. Moods cycling at the drop of a dime. Increased suicidial thoughts. Tearful, not sleeping as well. Just started the 100mg dose and the first day seemed to be a small improvement. Found out that on the FDA website Jan 08 this med was shown to have increased suicidal ideation which freaked me out. So I am just trying to keep that in mind when I start to have those thoughts. One thing I have noticed today with the 100mg dose is irritable and short tempered. I am just very frustrated. I have never been one to be able to take much medication due to side effects. Since Lamictal I have noticed very heavy menstration with clotting, and cramping, increased pimples, and the depression and tearfulness. I am just keeping my fingers crossed and hope that there is still hope."
3/18/2008 5:45:47 AM,5 Stars,Rated  for Borderline Personality Disorder Report ,I have been on this med for three months after being off all meds for 8 months. Previously tried many meds that made me feel worse and am so happy to have found something that works so well. I am on 25mg which is a very low dose so I may go up to 50mg soon. Give it a try for BPD or Bipolar II...the research out there looks promising.
3/14/2008 2:54:44 PM,5 Stars,Rated  for Bipolar II disorder Report ,"History: Many mis-diagnoses (esp. depression) before getting correct Bipolar type II NOS around 2 years ago. I am 45. After having tried a number of BPII meds, the off-label use of Lamictal (250mg/day) has helped a lot. I still have some episodes at this level (crying, down, etc), but I don't want to up it yet. Side effects: a bit of drowsiness, word finding trouble, and a tad slower mentally. But better to be a bit less intelligent, but a lot happier. The journey continues..."
3/8/2008 3:51:06 AM,5 Stars,Rated  for Depression Report ,"I have been on Lamictal for about 4 years and have had success with it. I don't have any side effects at all. My depression and mood swings have become much better. Additionally, I feel that my migraines have become much less frequent as a result of using Lamictal. I'm currently on 400mg."
3/2/2008 2:15:50 PM,5 Stars,Rated  for Bipolar Disorder NOS Report ,"I am schizotypal more than bipolar, but DMS-IV labels are pretty much just unscientific stigmatizing labels, so you better understand my condition I have a unordinary cognitive module that drives my mind into chaos, usually within itself, and is now chaotic but usefull. I expect the chaos to wind down as the dose is titrated up, but I'm getting weary as the anxiety and feelings of panic have gotten worse every day since I started taking it, and my vision is mentally altered to where objects seem larger and more hostile than usual. In any case, it's more pleasant and safer than anti psychotics and other mood stabilizers like lithium and depakote, and isn't as sense killing as the benzodiazapines so I'll give it a shot and hope I don't fall through the earth cause this is getting intense, but at the same time when the fear subsides; it feels good."
2/24/2008 10:30:38 PM,4.5 Stars,Rated  for Bipolar II disorder Report ,"I struggled with SSRI's for years and they just did not work. I was put on Lamictal last year. I started with a 25mg dose and in about 6 weeks reached 150mg. It was a bit too high, headache and nausea, the nausea being unacceptable. I dropped dosage down to 100mg nightly and am just fine. I did put on some weight and some fatigue is a bit of a factor. The only other side effect is that I am sleeping and actually rememering my dreams. I had to laugh at them they were pretty vivid. Not disturbing but there were certainly there."
2/13/2008 8:06:10 PM,2.5 Stars,Rated  for Epilepsy Report ,"was on phenob & very successful; unfortunately it causes bone loss (oesteoporosis) so slowly changed over to Lamictal. Has grand mal a bout year after. lack of sleep & missed dosage. A few months later, same thing for same reasons. Although I see side affects same as mine I also have mood swings which I think are bi-polar. One minute I'm fine and the next I feel like I'm being conspired against. When I'm out of this mood, I look back & see how stupid this is but I go back to it. I told my dr & he said that this med is used for that so shouldn't be but I think it can cause it. Any one else have this?"
1/30/2008 3:09:50 AM,4.5 Stars,Rated  for Post-Traumatic stress disorder (PTSD) Report ,"After the loss of an adult child I was treated for depression, and tried many different ad meds without long term success. A specialist told me she felt it was totally PTSD with my history of violent incidents which I swept under the brain carpet. Once I started to research PTSD I knew that was my problem - the jumpiness and flashbacks. I take 20mg Prozac with 2 x 25mg Lamictal a day. I took it very easy with getting to the right dose of Lamictal and had some itchy sensations to begin with, but no rash. Within a few weeks the itchies went away by themselves, as did headaches. I am now side effect free, flashback free and feel close to being my old self. It is so trial and error for everyone, but after many years of trying I have my answer. Good luck."
1/29/2008 12:23:01 AM,5 Stars,Rated  for Bipolar I disorder Report ,"I experienced my first acute manic episode this past spring (March 2007), and what followed was the absolute worst depression of my life, a dark black hole that lasted for over seven months. Never want to go through that again. I started lamictal in November 2007. The titration period was hell, honestly doubted if I was ever going to get relief. Finally got up to 200mg about three weeks ago, and started feeling subtle improvement in my mood. Now I can honestly say that I feel normal again, and the depression is gone. No side effects. Just hope this med continues to work for a very long time."
1/12/2008 4:42:49 AM,5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"so far it seems to be working pretty good. i take it not only for being bi-polar and its affects,but for perifial neuropathy,""damage to nerve endings"". i suffer very badly with with both of these.all ican take for now is tylenol arthirtis for my pain,includingheadaches. iam allergic to about all rx drugs for pain tochronic pain."
1/10/2008 3:21:22 AM,1.5 Stars,Rated  for Depression Report ,"My psychiatrist started me on Lamictal after several failed treatments with the SSRIs for long-term cyclic depression and anxiety. I'm still at 25mg and my mood has not had any improvements. However, I feel very foggy during the day. And lately, I've started getting extremely agitated. (As someone with an incredible amount of patience, this is quite unusual). I've had some moments of severe confusion, (I wandered around a store aimlessly for nearly an hour). Even though I'm on Adderall for ADD and it's always done wonders for my concentration, on Lamitcal, I find it very hard to clear my mind enough to get anything done. I'm debating whether or not to discontinue this med. Having had so many failed treatments, I really hoped Lamictal would be the answer to my problems. A part of me wants to believe the side effects will clear up. But as of right now, I feel better off of it than on."
1/9/2008 7:10:21 PM,2 Stars,Rated  for Bipolar II disorder Report ,"I was prescribed this medication for Bipolar II after having horrific side effects on Depakote (20 lbs gained and 2/3 hair lost in a few month period). Unfortunatley, I could not take this medication long enough for it to take effect as it caused severely blurred vision. I am not taking Lithium, but it does not seem to be very effective. I have been having non-stop panic attacks for about three weeks now. My psychiatrist seems to think I just need a mood stabilizer but I'm seriously considering requesting klonopin or something 'cause I'm having the worst panic attacks I've ever had in my life..."
1/6/2008 3:55:47 PM,5 Stars,Rated  for Bipolar II disorder Report ,"I have been prescibed this med for Bipolar 2. I have been taking this for about 3 months now. I am taking 150mg once/ day in the a.m. I have had no side effects. I took about 4-6 weeks for this to really start working and before I started to feel better. In my opinion I feel It has really helped me. It has helped stabilize my moods far more than another mood stabilizer or Bipolar med I have tried. I have tried- Depakote, Tegretol, Geodon, Topamax, Seroquel. I have also been on numerous antidepressants. I still remain on Effexor but since I started the Lamictal my dose of Effexor has been cut in half. My depressions have lessoned a great deal. I can handle difficult situations that may arise in my life much more easily. My thoughts are better. I am no longer dwelling on things which are out of my control. I love this medication. Everyone around me has also noticed the change in me."
1/5/2008 1:39:03 AM,2 Stars,Rated  for Bipolar I disorder Report ,"I started taking this when I was really manic and it helped me come down pretty well. I was on 150 and until I stablized and thenI went up to 200 after a few months and stayed pretty level few ups and downs but nothing exteme. I moved to 300 to help my irritabilty and noticed side effects, my mouth would go numb about 5 minutes after I took it and last for about 1/2 hour or so I would get really sick if I didn't take it at the same time every day. I moved to 400, I was still very irritated and getting depressed some mania. A half hour before the normal time I take my pill I get a feeling of being detached from my body and the world around me. I start feeling a sick like being car sick This gets worse and worse if I don't take my pill directly at 1pm, I get dizzy really sick I almost passed out at work the day after going up on the dose and was 10 minutes off from my normal time! This drug helped me come off a high mania streak, but the side effects out weigh any good it's doing"
12/12/2007 7:06:24 PM,5 Stars,Rated  for Bipolar Disorder Report ,I have been treated for bipolor disorder with alot of different drugs for the last 19 years.Lamictal is the first drug i realy used with out side effects at all. I know this is not the norm.I am at 200mg and its has kept the depresion at bay although I still have slight mania. I like my mania so I wont up my dose.I recommend that if you have bipolor give this med a try. I hope you have the same success I have had.
12/11/2007 4:09:57 PM,0.5 Stars,Rated  for Bipolar II disorder Report ,"BP II - lithium (1500 mg) + trazadone have worked well for years, but as I am aging, the downs are getting worse, and the fuzzy brain is a nuisance. Have tried various drugs (mostly anti-deps which just drive my mania through the roof) in a day or two over the past 3 years. Lamictal worked great for 10 days - crystal clear thoughts, good energy level. And then I became s*l, and the clarity of thought went out the window. I've been to hell a few times, once due to this drug. For others it is a godsend. Watch carefully."
12/7/2007 3:58:40 AM,5 Stars,Rated  for Bipolar II disorder Report ,"I have found that the higher the dose, the more agitated I get. I do really well at 100 mgs per day. Has great anti-depressant properties and levels out my mood swings."
12/2/2007 12:26:18 PM,4 Stars,Rated  for Depression Report ,"I was put on Lamictal for severe depression correlating to bipolar disorder. Initially I had headaches, lasting about a week, following each increase in dose, which were annoying, but bearable. Lamictal certainly stabilizes my mood. I never cry unless intoxicated and I'm never really happy. My blunted emotional reactions still surprise me. This dulled down version of myself is certainly preferable to self-hatred and extreme depression, but I miss my highs. I notice cognitive impairment, inability to find the word I'm looking for, and inability to complete thoughts. I also feel that Lamictal makes me extremely fatigued all the time. Adding Adderall to help with cognitive impairment & lack of energy has helped me innumerably, and the two seem to be an extremely promising combination. Lamictal also made me stop smoking marijuana, as the two do not interact well, causing extreme anxiety and paranoia. Overall, Lamictal probably saved my life."
11/30/2007 4:45:54 AM,5 Stars,Rated  for Bipolar II disorder Report ,"I've been dealing w/ anxiety/panic disorder since July05. I was diagnosed w/GAD, got it properly treated. Since then I got married a yr ago and it has progressively gotten worse. I found this ""Family Practice Dr."" my boss mentioned & after seeing him was diagnosed w/type II Bipolar. He could not have been more right! He put me on Lamictal 25mg & I am slowly increasing my dose till I get to 100mg. Already seeing dramatic results!! The cloudiness is finally disappearing & my future is so much brighter! My husband & family have even noticed a difference! I am experiencing some short term memory loss & a little anxiety; if that's the worst of it BIG DEAL!! I no longer cry for no reason or snap at my family. I am more patient, less stressed & sleep through the night. I've been on Celexa (made me nauseous & more anxious) & Ativan that worked well, but was afraid of dependency so I got off. If you're thinking about Lamictal, give it a try! You've got nothin' to lose.><>"
11/29/2007 10:04:07 PM,5 Stars,Rated  for Seizure Prophylaxis Report ,At first the Dosage was up tp 300MG per day.. ( slite twiching) increased to 400 per day .. Resolved all twiches and side effects not noticeable* taking 3 years..
11/27/2007 6:04:07 PM,0.5 Stars,Rated  for Epilepsy Report ,i broke out with rash on the bottom of my feet and bloted up and got very aggitated easily not a good mix with my othe med ofr my epilepsy meds
11/22/2007 7:55:14 PM,0.5 Stars,Rated  for Bipolar I disorder Report ,"I hated this stuff. I't made me VERY AGGRESSIVE, MEAN AND VISIOUS. After eighth day I STOPPED THIS GOD-AWFULL DRUG!!"
11/4/2007 8:08:23 PM,4.5 Stars,Rated  for Bipolar II disorder Report ,"I take 100 mg for the past year + I was prescribed this in addition to an antidepressant, antianxiety & antipsychotic. I tend to have chronic severe depressive episodes with my BP2. Maintaining stability takes a constant effort. Within a month or so of starting Lamictal, several people commented on how much more ""grounded"" I appeared... first time I'd ever had other people notice & point out an obvious improvement (been on almost 20 different meds, dealing with psych issues since childhood). I still have symptoms, but intensity, frequency and duration have lessened. I do have side effects that I believe are related to Lamictal, including mild-moderate acne, occassional back /joint pain/discomfort, and trouble finding the right word sometimes. For several months, I experienced hairloss ... a deal-breaker for me if it hadn't stopped. Overall benefits outweigh side effects of this particular medication for me."
11/3/2007 2:50:05 PM,1 Stars,Rated  for Bipolar II disorder Report ,"I feel tired most of the time, I have started to lose my balance alot and I am having a very difficult time concentrating, and my stomach hurts alot. I have talked to a doctor about these symtoms just days before I started the 100mg dose and have been told that my symptoms are most likely from stress. My thought on that feedback is.....WTF...????? So far, I do not feel that the Lamictal is helping me at all. I do not have insurance and the cheapest monthly cost for this drug is about $200.00 to $230.00. And I got those prices from Walmart and Meijers. I have already asked the doctor to try something different due to the fact that the cost is more then I can afford, but I have been told that I have not been taking the full dose long enough to establish whether or not it will help me. So right now I have no choice but wait...I guess. Right now my feelings are that I would not recommed this drug for Bipolar ll Disorder."
10/30/2007 7:51:25 PM,0.5 Stars,Rated  for Bipolar Disorder Report ,"I took this med for a year and had severe declining health symptoms - continually falling with injuries, severe shaking, decreased vision, extreme cognitive impairment (my vocabulary went from Post Graduate down to that of a 10 year old), debilitating memory loss, unable to articulate simple ideas, inability to drive, inability to travel to visit my children and grandchildren. Within one week of decreasing the initial dosage I was 50% better, within two weeks I was 90% better and now totally off this medicine I am 110% normal."
10/29/2007 2:58:07 PM,0.5 Stars,Rated  for Bipolar Disorder Report ,"Since taking this medication, my mood swings decreaced at the beginning on 25mg.After taking the 50mg i noticed extreme weight gain, at first i didnt know what was causing the weight gain, i then decided to look it up and read more about it.I realized other people had also experience the same side effect, i have also noticed that i am now on the 100mg and i wake every mourning with a horrible headache.My doctor seems to think the med is helping me.I have had no patience and extreme road rage.No sex drive what so ever."
10/8/2007 3:19:50 PM,5 Stars,Rated  for Bipolar Disorder Report ,I would recommend this drug for sure. It has made a huge difference with my depression and bipolar. The only side effect I have is dry mouth which isn't a big deal to me. It has been a wonder drug for me.
10/3/2007 3:52:04 PM,2.5 Stars,Rated  for Bipolar II disorder Report ,"I have been on Lamictal for about a year. I was weaned off of Depakote slowly as the Lamictal was increased. The last of Depakote was in January.Depakote caused weight gain. The Lamictal doesn't control my depression. I quit Cymbalta in June and was able to sleep for the first time in months, and my depression got temporarily better. It was like being let out of prison. That lasted about a week. I am also on Topomax from my neurologist for migraines. My psychiatrist doesn't seem to know anything about it being used for bipolar. He also didn't seem to know that Lamictal is less effective when you take birth control pills, which accounted for my rapid cycling and nearly suicidal thoughts in June before I quit them and felt better 3 weeks later. I take 350 mg now, and he keeps upping the dose. I want to add Wellbutrin to the mix but he won't, saying it might cause mania. Well, you can't up the dose to infinity. I am encouraged by the reviews that say you can mix the two."
9/24/2007 12:16:01 PM,5 Stars,Rated  for Depression Report ,"I have been on Lamictal for only 6 weeks. I am currently on 50mg's daily and in a weekd I will be taking 100mg's daily. I have taken several different antidepressants over the years and nothing has helped as did Lamictal. I suffered with various side effects with the SSRI's and have not experienced any side effects as yet except for initially having a stuffy nose which has subsided. My mood has been improved with a major reduction in crying episodes, improved ability to concentrate without racing thoughts. I hope I can continue with the treatment. I have noticed that my joints have been painful and wandered if this has been associtaed with Lamictal. I will be adv ising my physican regarding this matter."
9/7/2007 3:01:47 AM,2.5 Stars,Rated  for Bipolar I disorder Report ,"Lamictal is a pain to start because dosage must be increased very slowly to reduce the chance of the rare-but-fatal rash, so it takes a while to reach therapeutic results. The side effects have been very mild for me, and it has eliminated my manias and reduced the length and occurence of my hypomanias. My depressions are less severe and the length of time I am suicidal has decreased, but I still experience depressions and suicidal ideation, so my psychiatrist and I are discussing trying lithium. I am disappointed Lamictal did not work better for me, because I'm very apprehensive about the side effects associated with other mood stabilizers. I think Lamictal may be better for persons who do not experience suicidal depression."
