Date,Star,Condition,Rating
3/24/2006 6:28:38 AM,4.5 Stars,Rated  for Epilepsy Report ,"Two Different Times Ok. So when I was diagnosed with epilepsy 12 yrs ago, I took normal Tegretol. I don't remember how much I took, but it was by far the most effective in controlling my seizures so far (compared to Trileptal and Keppra). I pretty much had no seizures at all. However, the side effects sucked. I was constantly tired and out of it. I just started taking Tegretol XR...it's only been a week. So far, I've been very dizzy, although this has subsided somewhat. I am still extremely tired. ..all of the time. I could sleep for 12-14 hours if I didn't set the alarm. But for a week, no seizures at all. So, we'll see how it goes."
3/22/2006 1:55:15 PM,5 Stars,Rated  for Depression Report ,have had very good results never had any side effects goes well with other medication still working after long term use
3/22/2006 1:55:15 PM,5 Stars,Rated  for Borderline Personality Disorder Report ,have had very good results never had any side effects goes well with other medication still working after long term use
3/18/2006 1:47:35 AM,3 Stars,Rated  for Epilepsy Report ,FORGET THIS ONE!!!! THIS MED MADE ME INTO A ZOMBIE!!! I DIDNT KNOW IF I WAS COMING OR GOING.ANYTHING HAPPENED AROUND ME I DIDNT KNOW IT.HELL A HOUSE COULD HAVE BURNED DOWN AROUND ME AND I WOULDNT HAVE KNOWN IT.
3/13/2006 4:10:10 AM,4 Stars,Rated  for Epilepsy Report ,"Tegretol Twenty years at 1800 mg and still needs help, but it does work. The usual drowsiness, headaches, occasional dizziness, and in my first year a 40 lb weight gain, but cheep. Pay attention to the warnings (no grapefruit juice, minimal sun, stay cool in the summer until you realize you don't sweat enough) And keep it DRY if you are taking it for any reason but to rattle in the wind. Probably worth taking the brand name (still cheep) unless you can be sure of taking the same generic all the time, because the generics vary a lot."
2/28/2006 3:18:47 PM,3.5 Stars,Rated  for Multiple sclerosis - Relapsing-remitting (RRMS) Report ,"Good overall I have been using Tegretol Retard as part od my MS sympoms treatments to help with the sharp pains being experienced with the MS and must say that after 9 months, the only negative effects on me have been increased fatigue (I was suffering from chronic fatigue anyway) and a dry mouth. The side effects experienced have been minimal compared to the pain relief delivered by the Tegretol."
2/28/2006 12:35:51 AM,4.5 Stars,Rated  for Epilepsy Report ,Sneezing a Problem? I have a sneezing problem and am trying to figure out if it has anything to do with the Tegretol. I sneeze constantly and in clusters of 10-15 sneezes. Anyone else have this problem?
1/26/2006 7:14:44 PM,3.5 Stars,Rated  for Epilepsy Report ,groggy and foggy I have had partial seizures since Feb. 1999 and I just switched from carbamezapine to Lamictal a few months ago. I love it! I'm no longer groggy and foggy like I was on the Carbamazepine.
1/16/2006 11:24:15 PM,5 Stars,Rated  for Epilepsy Report ,"This is the one that works for me Gran Mal epilepsy popped into my life in 1978 while in college. First med I was put on was Dilantin. Side effects, such as short-term memory loss, were problematic, especially for a graduate student, so I switched to Tegretol in 1982. Once on the proper therapeutic dose, I have been essentially seizure free. There was one break-through in 1988 when I was ill and on other meds that compromised the Tegretol. I shifted to the extended release formula which made it more convenient. The main negative with Tegretol XR is that it causes abnormal liver enzyme levels. For a period in 2003, Tegretol XR was in short supply and it became difficult to get a supply of the pills without frequent trips to the pharmacy. Because of my excellent seizure history, we (my neurologist and I) thought it might be a good opportunity to try one of the new epilepsy drugs; one that promised equal seizure control without the same load beign placed on the liver. Trileptal was in the same family as Tegretol, but promised to be a kinder, gentler drug on the liver. I made the switch to Trileptal without incident, and on my next blood text my liver enzyme levels were normal. Over the next months, however, I began to experience side effects and then there was a gran mal seizure. The first one in 16 years! After doing tests to make sure there was nothing else going, my doctor and I decided that Trileptal was the wrong drug; I switched back to the Tegretol XR. This is the one that works for me. Curiously, it is now in plentiful supply Drug: TegretolXR Dose: 600 mg (3 x 200mg) taken BID - with breakfast and dinner."
1/8/2006 9:36:20 PM,1 Stars,Rated  for Headache - Cluster Report ,"Tegretol (Carbamazepine) Took 1 100mg chewable tab twice per day. Not only did this not work for me, but it gave me such an incredible ringing in my ears, that even now a year later it isn't completely gone."
1/4/2006 2:30:06 PM,2 Stars,Rated  for Trigeminal Neuralgia Report ,Tegretol I used tegretol for trigeminal neuralgia. It did not help me at all.
12/19/2005 3:08:54 AM,1 Stars,Rated  for Epilepsy Report ,"Tegretol works for a lot of people but not for me I was on Tegretol for a long time and I found the side effects to be terrible. I couldn't sleep, was constipated all the time, my hair was falling out like crazy and I was having these terible mood swings. After I got off of it everything went back to normal in my life!!"
12/13/2005 2:28:40 PM,4.5 Stars,Rated  for Epilepsy Report ,"tegretol I was always having periods of being extremely tired after taking tegretol. I hated that. Now that I am on Carbatrol, which is time released, I don't get that tired feeling anymore. It is a definite improvement."
11/11/2005 12:04:19 AM,0 Stars,Rated  for Epilepsy Report ,Worst of The Worst It does not get any worse than this drug. XR or regular the Side effects are horrible. Dilantin a step above. DEpakote ER a mile above.
11/6/2005 11:18:33 PM,1.5 Stars,Rated  for Depression Report ,"Weirdest side effect ever I used Tegretol (generic) in addition to Lexapro to stabilize my agitated moods as I emerged from a bad depressive phase. Apparently, in a very small number of patients using this drug, a side effect occurs that causes problems with ""word retrieval"". If you've ever experienced a word ""being on the tip of your tongue"", imagine being like that more or less all the time. And the word that might be on the tip of your tongue could be something like ""phone"" or ""dinner plate"". It's a very weird feeling. Especially for someone like myself who does a great deal of writing at work, this side effect is enough to cause imediate discontinuation of the drug. (My psychiatrist agreed, and we've now switched to Lamictal, which works better although is still not side-effect free.)"
11/5/2005 11:51:26 PM,4 Stars,Rated  for Bipolar I disorder Report ,"Worked well for me for years I took 1000 mg a day of tegretol for a decade with no ill effects. I also took 1.5 mg of klonopin for anxiety and this was all I took during this time and it worked well until I was later switched to Depakote, Seroquel and Klonopin."
10/26/2005 4:49:58 PM,3.5 Stars,Rated  for Epilepsy Report ,"How is your libido?? This drug is very cheap, but outdated compared to new drugs (Keppra, Lamictal). I was on Tegretol for 20 years (low dose: 200mg twice a day) and never had another generalised seizure in all that time. However, it did not stop my partial seizures, so I had Frisium (Clobazam) for those. Both drugs had long-term side-effects but I didn't see the connection until I came off them. I have had problems for the last five years or more with eczema on my hands and hairline, and it disappeared when I stopped the Clobazam six months ago. I then started Lamictal and reduced the Tegretol. When I got the Tegretol down to 200mg/day, I was staggered to rediscover my sex-drive overnight. I had gradually lost all interest in sex ten or more years ago and had no idea that it was Tegretol that had 'switched me off'. Has anyone else experienced anything like this? The risk is that it is too embarrassing to talk about, but don't we have a responsibility to warn each other about even the side-effects we consider unmentionable? Even the medical profession is too embarrassed (or ignorant) to tell us about it, so maybe we should ask more probing questions and certainly report all side-effects we discover. What if Lamictal has a similar effect after several years?"
10/19/2005 2:32:01 PM,3.5 Stars,Rated  for Bipolar I disorder Report ,"Equetro (Tegretol) and Sex Equetro was great for bipolar mania with no side effects--except it killed my sex life. Not said to be an expected side effect, but it happened."
10/12/2005 5:43:55 PM,2 Stars,Rated  for Borderline Personality Disorder Report ,Did nothing I was placed on a low dose to help with sleep. Yeah did absolutely nothing. Was awake all night!
9/18/2005 5:40:43 PM,1 Stars,Rated  for Bipolar II disorder Report ,"Symbyax Symbyax is a great medication for treating depression, and Bi-Polar, IF you have schizophrenia symptoms also. If you don't have the schizophrenia symptoms. take Symbyax and you will. It's the adjuvant element in it called Zyprexa that produces this side effect."
9/15/2005 3:17:05 PM,1 Stars,Rated  for Epilepsy Report ,"Just before my brain surgery... My doctors prescribed this drug, knowing there was a very small chance I'd ever react, but we should try anyway. I had been on every other drug except that. Little to say, it did zero. And I of course had to still have Phenobarbital in my system along with it or I would seize big then. Side effects with that medication weren't as bad as others I have taken. And after going through the real rough ones, such as Lamictal was with me, I can take anything and not be in despair. God has blessed me and made me strong not to ever vomit from anything, He knows I will flip out. I got an abnormal gait. Slurred a few words in the beginning. Memory wasn't fabulous. But in this situation, I was on Phenobarbital, and that drug fries memory from the moment the single pill goes down your throat. I had a bit of weight loss I do believe from this drug from feeling sick to my stomach, so I did not eat very much. Otherwise, I wasn't on it long enough to ensure what it will be like in the long run. It is one drug that I took prior to surgery (both of them), so if in fact I should need to try one last thing before the RNS, this is the last one. Sincerely, Heather J Coburn"
9/15/2005 12:59:37 PM,0.5 Stars,Rated  for Bipolar I disorder Report ,Another useless(to me)drug Didn't do anything.<sigh>
9/3/2005 5:56:48 PM,0.5 Stars,Rated  for Depression Report ,"cabamazepine this is worst drug i ever used, had severe rash all over body and made depression worse, felt really bad all time, never take again....."
8/31/2005 11:32:50 PM,1.5 Stars,Rated  for Epilepsy Report ,"Parents, Be careful I was diagnosed with epilepsy during my freshman year in high school. I had always excelled in my studies, however once I was put on this drug, I suddently felt like my brain stopped working. I felt like I had been sedated. I couldn't handle not being able to think & do well in school. So, I didn't end up taking tegretol for very long. It didn't seem safe. I would recommend being careful when taking this drug. Pay attention to the performace of yourself and or child. I am now taking lamictal and I have not felt any of these side effects. *I had the same memory & performance problems with Depakote and Topamax"
8/20/2005 5:31:30 PM,4.5 Stars,Rated  for Epilepsy Report ,"Carbatrol User Carbatrol seems to have fewer side effects than Tegretol or even Tegretol XR. It has a different release mechanism than the XR variety. Each capsule releases medication 3 times during the day in small doses. The effectiveness is reported to be greater with fewer sides. I've been taking this drug in combination with Lamictal for nearly 7 years without many major incidents. I suffer from Temporal Lobe Epilepsy (left sided) and the drug cocktail seems to work for me. Of course, everyone's seizure disorder needs to be discussed with their own physicians for a personalized plan of seizure intervention! Just remember, there are ""Seizure Experts"" in the US and most likely in other Western Countries. Sometimes seeing a General Neuorlogist isn't enough, however, jumping from a general neourologist to a neuro-surgeon can be premature. I am not a doctor... please do not infer anything I stated as medical advice!"
8/20/2005 2:17:09 PM,4 Stars,Rated  for Epilepsy Report ,"Tegetrol I was diagnosed with epilepsy when I was 12 years old. One thing that it has affected it jobs/working. I am trying to get back into the job market, and just turned down a good paying job because I got scared of how my epilepsy would be if I worked shifting between 2 shifts, changing every 2 weeks. Also, the driving thing. I have never had my drivers licence, but finally got permission from my neurologist, and our provincial driver's board. Then I saw a neuropsychologit, and he said no in his report. I could use some advice from other epileptics out there about this, since I am not sure what to do."
8/20/2005 12:30:55 PM,4 Stars,Rated  for Epilepsy Report ,"Tegretol xr I was diagnosed with epilepsy 3 years ago and put on 400mg of Tegretol xr. I was seizure free and my levels were at the low end of theuraputic. This dosage left me with little to no short term memory, depression and an inability to work. I am a CEO of a company. Against doctors advice I reduced my dosage to 200mg twice a day one year ago and have had an incredible improvement. I have been seizure free for over 3 years. My advice is even if you are seizure free but the side effects make your life horrible...your medication is not working. Do something! Change meds or doctors but insist on finding your cure. Do not lose hope and demand that you feel good not just seizure free."
8/12/2005 9:53:33 PM,1 Stars,Rated  for Bipolar II disorder Report ,"Tegretol - did nothing for me Like lithium and the other BP drugs I tried, after 6 months or so of the Tegretol I stopped using it. Had no effect on me at all. I wondered if it was a placebo. It had no side effects either that I can remember except subirn, light senetivity at times. What as waste of time and money."
7/28/2005 7:07:21 PM,4 Stars,Rated  for Epilepsy Report ,"Carbamazepine (generic) I used to take Tegretol. However, when I went back to school and was without medical insurance, I opted for the generic carbamazepine. Carbamazepine is inexpensive. I pay around $30 for 3 months (270 pills) at Costco. One does not need to be a member to purchase prescriptions there. When I first began taking carbamazepine, I experienced severe nausea and upset stomach. However, upon establishing myself on the medication,those symptoms disappeared. Now, I experience nausea on occasion; especially a few days before my period. Also, if I try to process thoughts too quickly or too many thoughts at once, my mind goes blank and I lose focus of what I was talking about. (A few seconds and my thoughts return.) I wish a time-release carbamizapine was offered. Taking my meds 3 times a day (8am, 3pm & 10pm), I often forget to take my meds in the middle of the day. Not good."
7/21/2005 1:45:47 AM,0.5 Stars,Rated  for Bipolar I disorder Report ,"EKKKK, what is red doing on me. tegretol didn't work for me one bit. with in a few days to a week it make me sick where it seemed like I had the flu and broke out in a rash where it look like I had sun burn and chicken pocks."
6/19/2005 1:53:44 AM,5 Stars,Rated  for Epilepsy Report ,"Tegretol 400 cr I have been using Tegretol 400 cr for a year now and find it great. I have had epilepsy since I was 12 and am now 38. Previously I was taking Tegretol 200 but was taking 2 tablets 3 times a day. I used to feel lethargic and light headed more times that not. Since taking the Tegretol 400 cr, which I take 1 tablet 3 times a day, I not longer feel lethargic or light headed, I feel very confident. Epilepsy is one of those conditions that you know you have to live with, so preventing any seizures is wonderful."
6/17/2005 3:21:08 PM,3.5 Stars,Rated  for Epilepsy Report ,"no more insults I use Tegretol for more than 15 years now. Insults stopped, but still have partial seizures. Tried every other medication, but this is the best on the long term. Dot not know about the side effects anymore, but without Tegretol insults come back."
6/17/2005 12:28:13 AM,2 Stars,Rated  for Epilepsy Report ,"Tegretol XR I have complex partial seizures, with right sided mesial temporal sclerosis. Tegretol was only partially effective for first 6 months, seizures returned with a vengeance about 6 months into using Tegretol XR. Side effects included sleepiness, extremely reduced congnitive functioning and depression. Finally had doctor take me off after I fell down an escalator having seizure. Moved to Zonegran and felt better immediately, although longterm it lost its effectiveness too."
6/14/2005 1:41:15 PM,1.5 Stars,Rated  for Epilepsy Report ,"Couldn't function on Tegretol Tegretol was the first medicine that they put me on when I was diagnosed with epilepsy in 1995. I could hardly function. Within an hour of taking it, I was so tired that I would fall asleep while sitting up. I didn't stay on it long enough to see whether or not it was effective."
6/9/2005 6:25:28 PM,1.5 Stars,Rated  for Epilepsy Report ,DON'T USE THIS DRUG I was on it for awhile and i gained 60 lbs on this when i was younger like 11. Don't take it and don't let your kids take it!!!!
6/6/2005 8:40:20 PM,2 Stars,Rated  for Bipolar II disorder Report ,"Not for me! I took the generic form of this drug for three weeks. For the first week I slept for 14 hours a day and was barely functional. My doctor reduced the dose and I slept less and felt well and very stable but after two weeks I came out in the most horrendous rash, from head to toe; i had swollen glands in my neck and underarm and was very unwell indeed. I put on two kilos (around 5 pounds in three days despite not eating much as I felt to sick. After treatment with an antihistamine, the rash stopped developing but didn't go away. So we stopped treatment and the rash started to fade. I lost the weight, and started to feel a little better after a few days. This was very disappointing as I can't take Depakote because I am already overweight, and my doctor won't try lithium because I already have a thyroid condition. So I'm now once more without a mood stabilizer, just my Effexor and sarting to cycle again. I really did feel so much better very quickly emotionally and my mood was stable for all of the three weeks. Back to the helter skelter....."
5/19/2005 1:46:36 PM,3.5 Stars,Rated  for Schizoaffective disorder Report ,"Not Amazing Took this for a few years had to start taking antidepressants while on it though (seroxat). Main problem I found with it was it affects your circadian rhythm i.e. your sleep-wake cycle, i was going to bed at 2am and sleeping in the afternoon every other day which i wouldn't normally do. Quite effective only trouble was i couldn't do full-time work on it and the two times i tried stopping it i relapsed almost immediately quite badly."
5/19/2005 12:36:29 AM,4 Stars,Rated  for Epilepsy Report ,"Tegretol XR I find Tegretol XR great, since it is quite effective and I don't feel ANY side effects."
5/13/2005 11:48:50 PM,4 Stars,Rated  for Panic disorder / agoraphobia Report ,"Tegretol Good For Agoraphobia (IN LOWER DOSAGES) I used to use Tegretol XR for a suspected partial seizure problem (likely misdiagnosed from panic disorder/agoraphobia, however) in the late 1990's. It seemed to really curb the panic attacks, however the physical symptoms of anxiety were not much better. I believe that the high dose I took was the problem... at 400mg. daily, I believe this med. would work very, very well for panic/agoraphobia. Even at 800mg. daily, I was basically fearless (but too fearless.. I did DANGEROUS THINGS like drive drunk, take trips in blizzards, etc... SERIOUSLY! You must be very careful with the dosage with this med. IT IS SUPER POWERFUL!), but also very, very impulsive. Bottom line... if you find the benzos. too weak for you or not long-acting enough, give Tegretol a shot before trying the Antipsychotics. THEY ARE TOO POWERFUL!"
5/4/2005 6:36:45 PM,2.5 Stars,Rated  for Epilepsy Report ,"Tegretol Tegretol was not effective on curing my siezures until the dose was increased twice now I am at 200mg in the morning and 300mg before bed. Now it helps with the seizures, but the side-effects are awful! After twenty hours of sleep I am still exhausted. My concentration is shot and I cannot remember anything. Although the memory may be from the grand mal seizure. I am switching my medication as soon as I have another eeg and blood tests...... After my blood tests my doctor told me that the generic brands of Tegretol sometimes have random absorbtion. So, my levels of tegretol were really really high. That could be my problem. Now I am on Tegretol Extended Release. I have only been on it for a week, but so far it has been awful. My head feels wrong and I am always naseaus."
4/28/2005 2:07:45 AM,3.5 Stars,Rated  for Epilepsy Report ,"Carbamazepine, I have been using Carbamazepine for over twenty years now. It is working good for me but I have not got my seizures to stop with it but they have slowed down. when I was put on it I was having four to five seizures a day and now I have just four a month"
4/27/2005 6:04:49 AM,2.5 Stars,Rated  for Bipolar II disorder Report ,"It didn't hurt taking it, but I sure don't miss it Few side effects, not literally a hard pill to swallow, 20 pound weight gain - doc denies it - Took it for 6 months, had one irritable hypomania that lasted 2 months - without being on an antidepressant. As I am only a pitiful BPII with few manias at any rate, I wasn't impressed with it as working per se. Had to stop taking it due to reaction with new AD, Nardil. Feel enlivened, awake. That could be the start of a new mania. Have to turn myself in to doc for new mood stabilizer now. Sigh."
4/26/2005 10:56:34 PM,5 Stars,Rated  for Epilepsy Report ,"Tegretol XR I am a 25 year old female, and I have been on Tegretol XR since I was 18. It is the only consistent drug that has kept my generalized tonic-clonic seizures under control. I had right temporal surgery when I was 21, but I had a breakthrough seizure 3 years ago so I am still on Teg XR. It has kept me under control."
4/26/2005 8:49:32 PM,3.5 Stars,Rated  for Epilepsy Report ,"Lamictal vs. Tegretol I am a 107 lb. 54 year old female. I was on Tegretol (75 milligrams- very small dosage) for a year for complex partial seizures in the left temporal lobe. I had very bad side effects and I was very depressed. I play tennis and do yoga and was very uncoordinated. I would be very sleepy about a half hour after taking the medicine. I had to sleep 12 hours a day and still had trouble getting out of bed. It also upset my stomach. I switched to Lamictal and have been on it for a year. It is a bit of an upper so I feel great. But, I have to be careful to take it regularly or I get slightly agitated and depressed. The stomach upset is still there, but managable with OkraPepson. After a year, my coordination is much better and I can play good tennis again and do yoga balance poses again."
4/26/2005 1:15:27 PM,4 Stars,Rated  for Epilepsy Report ,Doing Pretty well after finding proper level I am doing pretty well
4/13/2005 4:58:15 PM,2.5 Stars,Rated  for Bipolar I disorder Report ,"Well... Good- I noticed my mind was more clear - less racing thoughts. mood was generally improved during the 2 weeks of treatment Bad- made me throw up constantly- I had to stop taking it. The nausea/vomiting lessed w/in a week of starting, but it was still present. I was only on 200mg/day then and felt it wasn't worth it to continue such a small dose no where near the therapeutic range. Also caused constant headache. I've heard Trileptal is very similar w/ less side effects, but I'm afraid to take it fearing an allergic reaction again."
3/30/2005 5:33:04 PM,1.5 Stars,Rated  for Bipolar II disorder Report ,Tegretol I was put on this after depakote stopped working. It did well for a while but I needed a higher dose. Each time we increased the dose I got physically ill. Sore throath etc.. It wasn't good for me
3/4/2005 2:33:02 AM,3.5 Stars,Rated  for Epilepsy Report ,"risks in long term docs believe may be cause of some nerve problems. I also had a terrible experience with my level changing without me having changed how much I took. May not have been Tegretol's fault but caused me to be very, very sick with multiple overdose symptoms. Who would have guessed it was even possible to have overdose symptoms if you didn't take an overdose? not I"
2/27/2005 5:27:51 AM,4 Stars,Rated  for Bipolar II disorder Report ,"Tegretol Tiredness Tegretol makes me tired, stiff, and sore all over. I am 62, so feeling ten years older than I really am is not good. Regardless, the mood stabilization is worth it. I like staying employed, married, and generally liked. I was surprised that Tegretol is now touted to prevent migraines, when it had never been my experience (as far back as 1984) that mood stabilizers relieve headaches more than causing them. Sure enough, a few months on carbamazepine, and I was *getting* migraines from it. I tried cutting the pills into quarters (50mg) and still got migraines. I tried bits of the pill along with bits of depakote to avoid the migraine each gives and hoping the two together would benefit me (particularly in conjunction with the very small amounts I take of Zyprexa and Thorazine). I *still* got migraines. Nevertheless I am currently using the related oxcarbazepine, which does have less side effects. But Trileptal seems to be starting to give me migraines, too."
2/23/2005 7:20:47 AM,2.5 Stars,Rated  for Migraine Report ,"Tegretol superceded by Trileptal Carbamazepine only prevented migraines somewhat until it turned on me and *causes* migraines even in the smallest division of a pill. Yet I am now trying its cousin, oxcarbazepine, which seems to live up to its reputation for *fewer* side effects. Trileptal does not make me feel as stiff, sore, and old as Tegretol, and if I split my 150 mg pill in half it prevents migraines more than causing them. Surprisingly I do better with it earlier in the day rather than at bedtime. I need to be able to take pain relievers while I am awake if it starts a headache."
2/5/2005 6:45:13 AM,4 Stars,Rated  for Epilepsy Report ,"Worked wonders... When I was first diagnosed with complex partial seizures 20 years ago (I am 46 now), my neurologist put me on Tegretol. Almost immediately the seizures stopped. I felt somewhat sleepy on the medication, but functional enough to go to work. Otherwise, because it completely resolved my seizures while I was on it, I was feeling normal for the first time in years. Unfortunately, after about two or three weeks on the medication I broke out in a rash all over and had to switch to mysoline, which was much more sedating. I thought it was a great drug to control my seizures and was disappointed I had to give it up when I developed the drug rash..."
2/1/2005 5:34:50 PM,4.5 Stars,Rated  for Epilepsy Report ,"tegretol works I have had seizures since I was a very young child. They actually think that I had them at birth but no one noticed them until they became harder at the age of 6. I was put on one med after another until they finally stabilized me on phenobarbital and dilantin. But I still had a few spells and all the doctors would do is add another dilantin. One day as an adult I had to go to the emergency room to have multiple seizures stopped and when the doctor saw I was taking 12 dilantin a day he ordered me to stop taking them right away. That is when I got put on Tegretol, my miracle drug. I was no longer drowsy or had to push 12 pills a day. I only took 5 200 mg a day but through the years they did the same thing with it as they did with the dilantin. I was on 8 a day when I got my vns implant. Good news I am only on 4 a day now. I seem to only have seizures at night now or when I sleep at least 2 hrs. in a row. The tegretol has no side effects and I am able to lead a very full and active live even though I am 52 now. I also take 1 200 mg Topamax at night but nothing seems to affect the seizures I have at 12 midnight and at 3 am."
1/5/2005 7:03:24 AM,4 Stars,Rated  for Bipolar II disorder Report ,"Side effects I have been taking 900 mg a day for several months now and overall have noticed a great change in my mood stablility. I had previously been on Depakote and noticed a great change in my weight which did not help with my overall self esteem. I am also taking Welbutrin and Effexor for treatment resistance depression, for over 4 years, and the Tegretol has been the needed addition. However, I have been having a noticeable lack of energy and feel I could sleep most of the time. To that end, I have attempted adjusting the times in which I take my meds and still no avail. I have just been placed on Adderal 10mg a day. I hate being on so many meds but I finally feel the best I have in so long that I am scared to adjust the dosage. Hopefully the added energy with the Adderal will make all the difference. Will keep you posted."
12/23/2004 5:15:24 AM,5 Stars,Rated  for Epilepsy Report ,"*WAS* a good med for me! I *was* on Tegretol and XR for >15 years for Partial Complex/Simplex seizures. It worked great for me for the most part and no side-effects at therapeutic levels. Got toxic twice. The only problem that I really had with it is that it interacts with so many other medications. The only reason that I switched is because I have severe Migraines and my Docs wanted to use other anti-convulsants to manage that, so we switched. Highest dose was 1200mg, but only tolerated 1000mg."
11/26/2004 7:49:53 PM,3.5 Stars,Rated  for Bipolar I disorder Report ,"OK but have to watch my Liver Enzymes OK- however, I would like to try Topamax...anyway: After gaining A LOT of weight from Depakote- I conducted my own research and discovered that Tegretol was the mood-stabilizer w/the least weight-related side effects (Note: this was before Topa was recognized for BP... I do have sedation- but find this helpful most of the time. I do have pre-existing liver disease and need to keep a check on my LFT levels."
11/26/2004 7:49:53 PM,3.5 Stars,Rated  for Borderline Personality Disorder Report ,"OK but have to watch my Liver Enzymes OK- however, I would like to try Topamax...anyway: After gaining A LOT of weight from Depakote- I conducted my own research and discovered that Tegretol was the mood-stabilizer w/the least weight-related side effects (Note: this was before Topa was recognized for BP... I do have sedation- but find this helpful most of the time. I do have pre-existing liver disease and need to keep a check on my LFT levels."
11/24/2004 2:29:27 PM,1.5 Stars,Rated  for Migraine Report ,"Fewer migraines when I stopped taking it Was taking this med for a few yrs at different doses, for mood stabilizer. During that time, I got migraine headaches. Did not realize the Tegretol was making it worse. Once I stopped taking the med, with dr. supervision, my migraines became much less frequent."
10/22/2004 10:36:52 PM,4 Stars,Rated  for Epilepsy Report ,"tegretol and sun-NO! My husband had terrible side effects with depakote, we thought he had parkinson's until he got off the depakote. Has been on tegretol for 2.5 months. We really decreased the dosage from the initial rx and that has helped the rash. He takes neurontin, too. and we have tried to use that as monotherapy as it has fewer side fx, but had a slight sz last night (first in 8 months) so guess we can't drop the tegretol. By and large we are really gun-shy of meds after the depakote debacle. So are probably under rather than over medicating."
10/6/2004 6:00:31 AM,0.5 Stars,Rated  for Epilepsy Report ,"bipolar freak I was about 21 when I first changed from Dilantin to Tegretol. I am now 42 and clearly remember what Dilantins effects were. I switched to Dilantins evil sister Tegretol which made me a hated mood freak switch hitter. Lamictal came along and saved me. Oh, by the way, Tegretol didn't do much to control my seizures either. Just helped with the auras. Lamictal rocks!"
10/4/2004 7:02:41 PM,3.5 Stars,Rated  for Bipolar II disorder Report ,"Tegretol and my blood I love this drug, but it has given me some weird blood disorder. I have rapid cycling bi-polar and am working myself out of the other drugs due to them not working with my body. I have low red and white blood counts which is really, as I understand it, sort of unusual for the drug. So far I have been allergic to the other drugs (depakote and neurontin) that they tried on me. Tegretol worked great for me for quite a while. Now I am pretty sick...lethargic, have some mood swings, mainly depression. They want to put me on lithium this week but I am not so sure..."
9/15/2004 3:59:04 PM,3.5 Stars,Rated  for Epilepsy Report ,"time to move on After twenty years on Tegretol, I can say that it worked very well for me. Minor side effects included a few years of persistent exfoliating dermatitis on my hands and fingers, and occasional sleepiness. The only major side effect I am aware of is male breast enlargement, and it has become noticeable enough that yesterday I asked my doctor to prescribe another a.e.d."
9/12/2004 6:35:56 PM,3 Stars,Rated  for Epilepsy Report ,"Tegretol XR I've been on Tegretol XR for about 10 yrs now, it's been a very good seizure control medication for me. I've had sz's since I was 16. I'm 43 now. I like the fact that it's long lasting--it means less pills to take thoughout the day for me."
9/11/2004 1:01:09 PM,2 Stars,Rated  for Bipolar II disorder Report ,"Tegretol Troubles I have tried Tegretol alone and once with Lithium. It really didn't do anything for me. Unfortunately, it can affect your white blood count and enhance the activity of liver enzymes. This means that sometimes you have to up the dosages of your other meds because the liver metabolizes them so quickly. You do need to be very careful if you are taking the ""pill"" and use alternative forms of contraceptives to prevent pregnancy. Trileptal is Tegretol's little sister. It is not quite as strong an agent as Tegretol, but the side effects are much diminished."
9/8/2004 8:25:57 PM,4.5 Stars,Rated  for Epilepsy Report ,Tegretol XR 500 mg twice Daily I take 1000 mgs twice a day to control generalized tonic-clonic seizures that I have had since I was seventeen (47 now) It is by far the best AED I have tried in 30 years due in large part to the fact that it does not cause psychotic episodes like the combo of Dilantin and Phenobarb did.
8/19/2004 9:32:15 PM,3 Stars,Rated  for Epilepsy Report ,"Tegretol & Epilepsy I used to take Tegretol & Dilantin together when I was first diagnosed with epilepsy at age 4 (now 45). This seemed to work well until I was in my teens. I was not aware of side-effects at that time - my world was always different to others'. In 1998 I was put back on it, and found it really made my head feel quite strange, unlike anything I had ever experienced. I would never go back to Tegretol as it scared me to feel so 'not myself'."
8/18/2004 11:19:08 AM,2 Stars,Rated  for Epilepsy Report ,"Carbatrol for 5-6 year old It just didn't work...period. What was most frustrating was the period of time it took the neuro to realize that it didn't work. This med can sometimes have SERIOUS side effects, so make sure you have labs run regularly."
8/18/2004 12:20:17 AM,2.5 Stars,Rated  for Epilepsy Report ,"Not so great Carbamazepine was the first drug our son was placed on when his seizures began, it worked for 11 days and then the seizures came back longer and more frequently. After a disasterous three days of valproic acid along with the carb., he was placed on topamax and carbamazepine. The carb. lowered the topamax level in his bloodstream, and he was finally weaned off of it 3 months later, and he has been on topamax for a year now with a small dose of tranxene."
8/2/2004 10:20:36 PM,5 Stars,Rated  for Epilepsy Report ,"Carbtrol User I've been using Tegretol for about 6 years and for 5 of those years I've been taking Carbatrol. Carbatrol seems to have fewer side effects, probably because of the medicine's release mechanism... Each caplet releases medication over 3 time periods over 12 hours. This mechanism is different to Tegretol XR, which releases the medication steadily over time. The majority of side-effects from the drug tend to ease after only a few days and is probably the only Major Epilepsy medication with this property. Depakote, Dilantin, and Phenobarb., each have a large variety of side effects that never seem to go away during treatment. However, I still have some transient periods of short-term memory lapses and ""missing words"" that I can't explain completely. I've been taking Carbatrol with Lamictal, enabling me to take a reduced dose. The smaller dose further reduced my side effects."
